,titulo,fecha,texto,periodico
10,"
Así ha cambiado la imagen de estas reconocidas marcas colombianas",2021-04-28,"

En Colombia, existe una gran cantidad de compañías que nacieron en el país hace varias décadas y se fortalecieron rápidamente, pues, gracias a su calidad, se convirtieron en un referente para los colombianos.A través del tiempo,  la imagen de estas marcas ha cambiado drásticamente, sin embargo, su esencia sigue siendo la misma. A continuación, podrá recordar los antiguos logos de las compañías más famosas del país.(Le puede interesar: Las empresas más innovadoras del mundo para este 2021). Grupo BancolombiaEl pasado 17 de abril, el Grupo Bancolombia presentó la transformación de su marca, creada para representar una identidad de simpleza, sencillez y transparencia al servicio de las personas.



Facebook
Twitter
Enviar
Linkedin




Cambios del logo de Bancolombia.

Foto:
Bancolombia

Ahora, la imagen del banco adopta el blanco y negro, colores que, según sus directivas, ""simbolizan transparencia en el actuar, así como la profundidad y solidez de la marca. A estos se suman trazos con seis tonos que pintan las emociones, intereses, ideales y, ante todo, la diversidad"".Agregaron que el cambio también se reflejará en la tipografía, la música y demás elementos de la marca.El Grupo Bancolombia tiene una historia de 145 años, en los que ha tenido como propósito ser un motor de desarrollo económico y social para las personas, de acuerdo a su página web.(En contexto: Bancolombia renueva su imagen; conozca su nuevo logo).AlpinaInspirados por los retos que el país tuvo que enfrentar a raíz de la pandemia, esta multinacional colombiana anunció su cambio de imagen en febrero del 2021. Ernesto Fajardo, presidente de la compañía, le dijo a EL TIEMPO que los cambios del 2020 llevaron a que Alpina le preguntara a la gente ""qué les preocupa, qué productos requieren” y, así, hicieron ajustes que les permitieran acercarse a esas necesidades.



Facebook
Twitter
Enviar
Linkedin




Logo de Alpina.

Foto:
Alpina

Para elegir el logo, “se hizo un ejercicio con miles de personas de cómo querían que fuera y hubo tres elementos coincidentes: el monte suizo Matternhorn, el medallón y la letra cursiva”. Hasta ahora, su imagen no había cambiado tanto con el tiempo, en los 75 años que lleva operando en el país, ha sido ejemplo de innovación, tanto artesanal, como industrial y científica, según lo indica su sitio web.(Al respecto: Alpina fija plan de inversiones y renueva su imagen). Cerveza ÁguilaLa cerveza que ha acompañado por más de 100 años a los colombianos, bajo el lema de ‘Imagen sin igual, sabor siempre igual’, tuvo un cambio de imagen en su etiqueta en febrero del 2019.



Facebook
Twitter
Enviar
Linkedin




Logo de Cerveza Águila.

Foto:
Cerveza Águila

La revista ‘Portafolio’ informó que, con esta evolución de imagen, la marca buscaba conquistar nuevos espacios y públicos. De igual manera, se proponía volverse la cerveza ícono del país y un referente nacional a nivel mundial.“Los íconos de Colombia han evolucionado a través de los años sin perder su esencia y la cerveza de los colombianos no se podía quedar atrás. Cerveza Águila evoluciona en su imagen para convertirse en una marca más moderna, pero sin perder el sabor tradicional que siempre la ha representado”, afirmó Andrés Ospina, director de Cerveza Águila.Con el 42 % de participación en el mercado, Cerveza Águila se ha consagrado como la marca preferida de los colombianos y la novena más valorada en América Latina, según el informe Brandz de 2018.PostobónEsta compañía de bebidas no alcohólicas acompaña al país desde 1904 y, según se relata en su página web, es la empresa con capital 100 % colombiano más grande en ingresos en este sector.Actualmente, cuenta con más de 35 marcas gaseosas y 250 referencias, entre las cuales se destacan las marcas Colombiana, Jugos Hit, Tutti Frutti, Mr. Tea, Agua Cristal, H2Oh!, entre otras. A lo largo de los años, el color de su logo no ha tenido grandes cambios, sin embargo, pasó de poner la palabra delimitada por un cuadrado a poner el nombre sobre un ‘chorro de gaseosa’.(Le recomendamos: Febrero registró crecimiento de la industria y el comercio). 



Facebook
Twitter
Enviar
Linkedin




Logos de Postobón.

Foto:
Postobón

FrutiñoDesde finales de los años 80, esta marca ha acompañado a los hogares colombianos y se ha convertido en el principal referente del país en la categoría de refrescos en polvo. En cuanto a su publicidad, ha sido reconocida por la originalidad de sus piezas gracias a que suele invitar a figuras del deporte y el espectáculo. En sus comerciales, han pasado famosos como René Higuita, Juanes, Sebastián Yatra y Manuel Turizo. En cuanto a su presentación, no ha tenido cambios mayores, sin embargo, se cambió su tipografía ubicada en la parte frontal del empaque. 



Facebook
Twitter
Enviar
Linkedin




Logo de Frutiño.

Foto:
Frutiño

Café Águila RojaBajo el lema de 'tomémonos un tinto, seamos amigos', esta compañía se creó en 1930, con su primera sede en la ciudad de Cali. Es famosa por promocionar lo mejor del café colombiano. A través de los años, se ha distinguido por sus comerciales de Navidad, que siguen utilizando la misma canción. También es recordada por su personaje, que es un granito de café. Aunque su logo no ha cambiado (sigue siendo una taza de café con un águila en la parte inferior), el granito de café sí ha tenido una gran evolución.



Facebook
Twitter
Enviar
Linkedin




Logo de Café Águila Roja.

Foto:
Café Águila Roja

RamoEsta compañía, dueña de populares productos como el 'Chocoramo' y el 'Gansito', lleva 70 años de operación en el país y, en el 2018, anunció su cambio de imagen. 



Facebook
Twitter
Enviar
Linkedin




Logo de Ramo.

Foto:
Productos Ramo

“Con esta movida, no buscamos revolucionar la identidad, sino renovarla, que el consumidor se dé cuenta que Ramo se modernizó, pero que no sienta que la marca que tanto conocen, cambió radicalmente”, dijo Ricardo Obregón, presidente de la Junta Directiva de Productos Ramo, según informó 'El Heraldo'. Por esta razón, no hicieron un cambio radical en el diseño de su logo. Eso sí, la tipografía y el rombo rojo, característicos de la marca, fueron renovados.(Puede leer: Aplicaciones colombianas, realidad en el sector inmobiliario).Lea más historias- Cine Colombia no aceptará efectivo en la primera etapa de reapertura- Las tres estrategias para darle impulso a la industria gastronómicaTendencias EL TIEMPO

",El tiempo
11,"
Freno a la alianza entre Bavaria y Coca-Cola",2021-04-28,"

Por medio de la resolución 23569 del 23 de abril de 2021, la Superintendencia de Industria y Comercio (SIC) objetó una operación de integración solicitada por varias compañías del sector de bebidas y su cadena de distribución.(Le puede interesar: Bavaria calienta la lucha en el mercado cervecero del país)Las empresas en cuestión eran Bavaria, Coca-Cola, Embotelladora de la Sabana S.A.S., Industria Nacional de Gaseosas (Indega), Compañía de Servicios Comerciales S.A.S. (Atencom) y Compañía de transporte de Bebidas (Transbeb).En octubre del año pasado las compañías presentaron ante la entidad una solicitud de pre-evaluación para “la creación de una Alianza Estratégica exclusivamente en Colombia (...), la cual se enfocará en la distribución y venta de sus respectivos productos, así como en las actividades de compra de bienes, servicios, materias primeras y suministros, entre otros aspectos”.(Noticia de contexto: La alianza que están cocinando Bavaria y Coca Cola)Ante esta solicitud, la SIC recibió observaciones de parte de Quala, Postobón, Central Cervecera, Artesanos de Cervezas S.A.S. y la Asociación Antioqueña de Cerveceros Artesanales (Asaca).“A pesar de que esta Superintendencia reconoce que la alianza proyectada entre las intervinientes puede generar eficiencias derivadas de los ahorros en costos, encuentra que los beneficios que se obtendrían pueden no compensar los posibles efectos restrictivos de la competencia que se producirían en los mercados afectados”, señala la SIC.La entidad, añadió también que “esta Superintendencia encuentra que con el perfeccionamiento de la operación se incrementan las barreras de entrada y de expansión de los mercados de bebidas alcoholices y no alcoholices en Colombia”.La resolución, firmada por el Superintendente de Industria y Comercio, Andrés Barreto, establece un plazo de 10 días para que las empresas presenten un recurso de reposición a la decisión.PORTAFOLIO.CO

",El tiempo
12,"
Multinacional Essity compra otro 44 % de Familia y alcanza el 94 %",2021-04-28,"

La multinacional sueca Essity anunció la compra de otro 44 por ciento de  Productos Familia, con lo cual alcanza un control del 94 por ciento de esta compañía cuya sede está en Medellín. Esta multinacional es accionista de la firma colombiana desde 1985 y hasta hoy controlaba el 50 por ciento de su capital accionario.(Le puede interesar, además: Así puede aplicar a una de las 234 vacantes que ofrece Grupo Argos)La compañía está valorada en unos 1.540 millones de dólares sobre una base libre de deudas, indicaron voceros de la multinacional sueca a través de un comunicado en el que además se advierte que la adquisición se financiará en su totalidad con deuda, en tanto Essity dispone de líneas de crédito comprometidas. ""Essity sigue plenamente comprometida con la conservación de una calificación de grado de inversión sólida. El cierre de la transacción está sujeto a las aprobaciones reglamentarias habituales y se espera que se finalice en la segunda mitad de 2021"", indicó la empresa.(Lea también: Prepárese, hoy inicia la devolución de IVA a 2 millones de colombianos)“Familia es una compañía muy innovadora y enfocada en el consumidor, y nuestra sólida relación data de hace más de 30 años. Con esta adquisición, estamos construyendo una plataforma más fuerte para acelerar el crecimiento en Latinoamérica, mejorar la rentabilidad y eficiencia, así como para acelerar la transformación digital”, afirma Magnus Groth, presidente y CEO de Essity.Por su parte, Andrés Felipe Gómez, presidente del Grupo Familia, dijo que con esta transacción se inicia un nuevo capítulo en la historia del Grupo Familia.“Sabemos que trabajando más de cerca con Essity podremos apalancar la innovación, construir marcas más fuertes y sostenibles, acelerar la transformación digital y fomentar una cultura más ágil y emprendedora. Esta es una gran oportunidad de crecimiento profesional para todos nuestros colaboradores en una organización global. Además, esta es una transacción que sin duda beneficiará a nuestros clientes y consumidores, a las comunidades donde actualmente operamos, a nuestros proveedores y a todos nuestros aliados, en la medida en que podremos llevar bienestar a más personas e instituciones en América Latina”,  señaló el directivo.Líderes del mercadoGrupo Familia es una compañía de origen colombiano, fundada en 1958 por John Gómez Restrepo y Mario Uribe Uribe. Es líder en el mercado de higiene y salud, con presencia en más de 12 países de Suramérica y el Caribe, con marcas como Nosotras, Pequeñín, Familia y Familia Institucional.Por su parte, Essity es una compañía de origen sueco, listada en la Bolsa de Estocolmo, líder en el mercado de higiene y salud en más de 150 países con marcas globales como TENA y Tork, y otras como Leukoplast, Regio, Saba, Tempo, Vinda y Zewa. Cuenta con cerca de 46.000 empleados en todo el mundo, incluyendo alrededor de 10.000 empleados en Latinoamérica.(Puede seguir leyendo: ¿Cómo saber si es beneficiario de la devolución del IVA?)ECONOMÍA Y NEGOCIOS

",El tiempo
13,"
‘No estamos para situaciones extremas ni terquedades”: Carrasquilla",2021-04-28,"

Precedida de voces que piden no tramitar el proyecto de reforma tributaria y de propuestas para hacer profundos cambios a la iniciativa que presentó el Gobierno hace unas semanas al Congreso, este martes el ministro de Hacienda, Alberto Carrasquilla, hizo la presentación ante las comisiones conjuntas terceras y cuartas del Congreso el proyecto de la iniciativa legislativa.Le puede interesar:  Qué cambiar y qué conservar en la reforma tributariaY más allá de recordar las razones imperativas para que el país ajuste sus cuentas luego del golpe de la pandemia y siga atendiendo a la población más afectada por este choque, el funcionario fue claro en exponer el objetivo que tiene el Gobierno de buscar un consenso que permita sacar adelante la iniciativa.“No estamos aquí para poner situaciones extremas ni para tener terquedades en materia de lo que el Congreso de la República encuentre razonable y en lo que el Congreso no encuentre razonable tenemos que ser ágiles en aceptar esa razonabilidad democrática”, indico Carrasquilla.(Lea también: ‘Carrasquilla resultó más peligroso que la pandemia’: Gaviria)El Ministro agregó que hasta la fecha se han recibido diversas comunicaciones escritas y verbales, ante las cuales el equipo económico del Gobierno está dedicado a hacer los estimativos de cada propuesta, para presentarlos en la fase de negociación, conciliación y acuerdo democrático.También le recomendamos: ¿Qué dicen los sindicatos para defender la marcha en pleno pico?Eso sí, Carrasquilla recalcó que el Gobierno no tiene improvisación en el proyecto, que se construyó durante varios meses. “Me parece que parte del diálogo debe tener en cuenta también algunos de los puntos esenciales encontrados en los diferentes frentes de discusión”, añadió.URGENTE : POR DECISIÓN DE BANCADA DE SENADO Y CAMARA DEL PARTIDO LIBERAL : Primero atender la pandemia y no votar la reforma tributaria : expresidente César Gaviria Trujillo . @PartidoLiberal #ReformaTributaria #RetirenLaReforma pic.twitter.com/Hg7x8tnPhi— Partido Liberal (@PartidoLiberal) April 27, 2021 Y destacó que el país debe tener claro que si no se tiene una rápida construcción de consenso, “aceptable para todas la partes, vamos a tener dificultades”, toda vez que en su palabras, la emergencia del covid-19 no se ha acabado, pero sí se están terminando la vigencia y los recursos para programas claves como Ingreso Solidario y el Programa de Apoyo al Empleo Formal (Paef), este último incluso ya expiró.Una vez el funcionario terminó la explicación del proyecto, sobre el que pidió consultar la exposición de motivos para el trabajo de construcción de consensos, el presidente de la Comisión Tercera de la Cámara, Néstor Leonardo Rico (Cambio Radical), quien presidió la sesión de las comisiones conjuntas, sostuvo que las cámaras legislativas estarán a las reuniones para que los coordinares y ponentes “puedan comenzar a armar el proyecto necesita Colombia”.Una vez hecha la presentación del Gobierno se prevé este grupo de parlamentarios conozca en los próximos días la ponencia para primera debate, que con seguridad incorporará diversos elementos, entre ellos las propuestas del expresidente Álvaro Uribe, pero también los de la Andi, Fedesarrollo, Anif y las de los partidos políticos.Encuentre también en Economía:Por alta demanda, reducen a cero el arancel para importar oxígenoLas cláusulas abusivas, por aerolínea, que encontró la SupertransporteDólar rompe la barrera de los $ 3.700 este martes

",El tiempo
14,"
Empieza pulso en el Congreso por reforma tributaria",2021-04-28,"

En medio de los diversos llamados a concertar alrededor de un proyecto de reforma fiscal que permita al país manejar los estragos de la pandemia, este martes el Gobierno presenta ante las comisiones conjuntas de Senado y Cámara el proyecto que se radicó hace unas semanas.(Le sugerimos: Qué cambiar y qué conservar en la reforma tributaria)Desde las 10 de la mañana, el ministro de Hacienda, Alberto Carrasquilla, hace la presentación de la iniciativa, sobre la que el expresidente Álvaro Uribe, líder natural del Centro Democrático, explicó en EL TIEMPO los principales puntos de la propuesta sustitutiva.Más noticias de Economía: - Dólar rompe la barrera de los $ 3.700 este martes- Las cláusulas abusivas, por aerolínea, que encontró la Supertransporte

",El tiempo
15,"
Presidente de la CGT habla del paro de este 28 de abril",2021-04-28,"

Este martes, Percy Oyola, el presidente de la Confederación General del Trabajo, habla en vivo con EL TIEMPO sobre el paro que se tiene programado para este miércoles 28 de abril.Aunque diversos sectores han insistido en que se aplace la movilización, los líderes de la protesta aseguran que se adelantará como se ha venido planteando desde principios de abril con todos los protocolos de bioseguridad.(Le sugerimos: 'Las marchas son en este momento un atentado a la vida': Claudia López)Este lunes, las organizaciones integrantes del Comité del Paro dieron sus motivos para salir a protestar. Aseguran que ""el gobierno negacionista"" no les deja otra opción y saldrán a protestar y rechazar la reforma tributaria, el asesinato sistemático de líderes sociales y la falta de renta básica.(Lea también: Los políticos que están a favor y en contra del paro del 28 de abril)El Ministerio de Salud solicitó aplazar las movilizaciones ante el incremento de casos y muertes en el país por covid-19. El ministro Fernando Ruíz hizo un llamado a los colectivos y convocantes de las actividades del paro a “unirse a este esfuerzo común como sociedad por reducir la velocidad de la transmisión”.(Le puede interesar: ‘Congreso y Gobierno pueden llegar a la mejor solución’: Iván Duque sobre la reforma tributaria)""En este momento crítico es claro que las aglomeraciones podrían incrementar el contagio, especialmente con la evidencia actual de linajes más contagiosos"", indicó Minsalud.En la rueda de prensa, los integrantes del Comité del Paro enfatizaron en que toda forma de protesta conservará medidas de bioseguridad como el distanciamiento y el uso obligatorio del tapabocas. ""Con tapabocas derrotemos la reforma tributaria"", dijeron.(Lea también: ¿Cuáles son los cinco pecados capitales de esta reforma tributaria?)El presidente de la Central Unitaria de Trabajadores de Colombia (CUT), Francisco Maltés Tello, confirmó que, además de las movilizaciones, habrá otras expresiones de protesta. ""Vamos a sacar trapos rojos para simbolizar el hambre, vamos a poner carteles en las ventanas de las casas, vamos a hacer un cacerolazo a las 8 de la noche y vamos a mover el tema en redes"".William Velandia, de Fecode, habló sobre los intereses de los docentes a nivel nacional. Confirmó su presencia en la protesta y aseguró que ""nunca se han negado a las clases presencial (...) pedimos condiciones de bioseguridad para regresar a las aulas"".El Comité Nacional del Paro se reunirá en la tarde del mismo 28 de abril para evaluar cómo continúa el paro nacional. Así lo confirmó el presidente de la CUT. Por el momento, el paro solo sería el 28 de abril, pero aún está por decidirse.ECONOMÍA Y NEGOCIOS

",El tiempo
16,"
Por alta demanda, reducen a cero el arancel para importar oxígeno",2021-04-28,"

Hasta el próximo 31 de mayo, Colombia tendrá 0% de arancel en la importación de oxígeno, medida que fue adoptada por el Gobierno nacional por las recientes necesidades que tiene el país, y por recomendación del Comité de Asuntos Aduaneros, Arancelarios y de Comercio Exterior (Triple A).Así se estableció a través del Decreto 423 del 23 de abril del 2021, en el que señala además que la medida estará vigente hasta tanto se mantenga la emergencia sanitaria, es decir el 31 de mayo próximo.La determinación también rige para los concentradores de oxígeno que se importen y el decreto señala que los aranceles a los que se refiere este decreto no modifican ningún programa de desgravación preferencial vigente en Colombia.(Le puede interesar:  Qué cambiar y qué conservar en la reforma tributaria)“En el marco de las necesidades de esta emergencia sanitaria derivada del covid-19, el ministerio de Comercio tomó la decisión del diferimiento arancelario, es decir la reducción del arancel del 5% al 0% para oxígeno y sus concentradores y así podemos dar respuesta a una necesidad que tiene el país para responder al coronavirus”, explicó José Manuel Restrepo, ministro de Comercio, Industria y Turismo.En el primer bimestre del año, el país importó 20,3 toneladas de oxígeno, que equivale a 17.731 dólares, principalmente de Ecuador y Estados Unidos y durante todo el 2020 las importaciones sumaron 8,7 toneladas, por 89.659 dólares. Los principales proveedores son Estados Unidos y Bélgica.Encuentre también en Economía:Las cláusulas abusivas, por aerolínea, que encontró la SupertransporteBancos tienen $ 43 billones en créditos para reactivación de pymesAsí puede aplicar a las nuevas ofertas de trabajo de Arturo Calle

",El tiempo
17,"
En siete meses se han movido 9,5 millones de pasajeros",2021-04-28,"

Desde que el pasado 1.º de septiembre se reactivaron los vuelos comerciales en el país, suspendidos debido a la pandemia, se han movilizado 9,54 millones de viajeros en los aeropuertos colombianos, al corte del mes de marzo.La Aeronáutica Civil señaló este lunes que en marzo volaron 2,07 millones de pasajeros (368.000 en vuelos internacionales y 1,7 millones en vuelos nacionales). Y aunque la entidad indicó que fueron 10 millones de viajeros en siete meses, los 9,54 millones salen de sumar estos 2,07 millones de marzo con los 7,45 millones de viajeros reportados entre septiembre y febrero en las estadísticas mensuales que publica la misma entidad en su página de internet(Le puede interesar: Centrales obreras confirman que sí habrá paro este miércoles)Así, en siete meses se han reportado 7,53 millones de viajeros nacionales y 1,98 millones internacionales.El aeropuerto El Dorado, en Bogotá, es la terminal que más ha registrado movimiento, con 5’900.000 personas. Le siguen el de Rionegro, en Antioquia, con 2 millones de pasajeros, y Cali, con 1’600.000. Estos mismos tres aeropuertos fueron los que más movilizaron viajeros a destinos internacionales. Marzo es el mes en el que se ha registrado mayor flujo de pasajeros, con 1,7 millones, cifra que coincide con la temporada de Semana Santa. “Este balance demuestra que el transporte aéreo se ha venido consolidando, de manera paulatina, como un factor determinante para la reactivación económica del país, favoreciendo renglones tan importantes como el turismo y el comercio”, indicó Ángela María Orozco, ministra de Transporte.(Además: Formulan cargos a aerolíneas por cláusulas que perjudican a usuarios)Transporte de cargaA nivel internacional se han movilizado 363.000 toneladas por vía aérea. De estas, 315.000 corresponden al aeropuerto El Dorado; 37.000, al de Rionegro, y 5.000, al aeropuerto Ernesto Cortissoz. (Le recomendamos leer: La empresa colombiana que más cuida la felicidad de sus empleados)“Desde la reactivación de los servicios aéreos comerciales, el transporte de carga ha representado un elemento fundamental para reactivar la economía de todas las regiones del país y el resto del mundo”, dijo Juan Carlos Salazar Gómez, director de la Aerocivil.También le puede interesar:- ¿Cuáles son los cinco pecados capitales de esta reforma tributaria?- ‘Tenemos que pensar en reformas tributarias para toda la región’: BID- Temas de competencia, las multas más costosas impuestas a las empresasECONOMÍA Y NEGOCIOS

",El tiempo
18,"
Formulan cargos a aerolíneas por cláusulas que perjudican a usuarios",2021-04-28,"

Cláusulas que exoneran la responsabilidad de las aerolíneas por daños al equipaje de usuarios, contratos en idiomas distintos, cláusulas que permiten a la aerolínea cambiar unilateralmente el precio anunciado o las condiciones de un vuelo. Eso fue lo que encontró la Superintendencia de Transporte al revisar contratos celebrados entre aerolíneas que prestan sus servicios en Colombia.(Lea también: Temas de competencia, las multas más costosas impuestas a las empresas)La entidad formuló cargos a 26 aerolíneas que operan en el país por presuntamente incluir cláusulas en sus contratos que perjudican a los usuarios.""Es la primera vez que se analizan los contratos de todas las aerolíneas que operan en el país"", explicó Supertransporte en un comunicado.(Le puede interesar: Centrales obreras confirman que sí habrá paro este miércoles)En caso de que las aerolíneas sean encontradas responsables, las sanciones pueden llegar hasta los 2.000 s. m. m. l. v. (salarios mínimos mensuales legales vigentes).La investigación del ente de control revisó la información publicada en las páginas web de las empresas y realizó requerimientos a las aerolíneas.(Le sugerimos: ¿Cuáles son los cinco pecados capitales de esta reforma tributaria?)Sobre la formulación de cargos a 26 aerolíneas, el Superintendente de Transporte, Camilo Pabón Almanza, manifestó que “esta es una de las actuaciones más trascendentales para el país, pues no se trata de una publicidad en concreto o un problema puntual, sino de las cláusulas que se les están imponiendo a todos los consumidores del país al comprar su tiquete"".Esta es la lista de aerolíneas a las que Supertransporte formuló cargos: Aerolíneas Argentinas, Aeroméxico, Air Canada, Air Europa, Air France, Air Transat, American Airlines, Avianca, Avior Airlines, Copa Airlines, Delta Air Lines, Easyfly, GCA Airlines, Iberia, Jetblue, KLM, Latam, Jetsmart, Regional Express, Satena, Sky Airline, Spirit Airlines, Turkish Airlines, United Airlines, Viva Air y Wingo.(Le recomendamos leer: Superindustria no ve conveniente la alianza entre Bavaria y Coca Cola)Más hallazgos Si bien a las 26 aerolíneas se les abrieron investigaciones por presuntamente incluir cláusulas perjudiciales para los usuarios, hay dos casos en que se encontraron otro tipo de presuntas infracciones que afectan los derechos del consumidor.En el caso de Regional Express Américas S. A. S., filial de Avianca Holdings, a la empresa se le encontró una presunta infracción, toda vez que no habría cumplido con su obligación de habilitar en el medio de comercio electrónico el contrato de transporte, para que los usuarios puedan acceder a su información, descargarlo e imprimirlo en cualquier momento.Asimismo, en cuanto a la empresa Jetblue Airways Corporation, el cargo fue formulado por la presunta infracción de la normatividad, al presentar el texto del contrato de transporte aéreo en idioma distinto del castellano.Estas dos firmas son encontradas responsables, cada una podría ser sancionada con una multa de hasta 443 salarios mínimos mensuales legales vigentes, un poco más de 402 millones de pesos.De acuerdo con el superintendente, Camilo Pabón Almanza, todas las empresas deben revisar y ajustar sus actuaciones frente a cada capítulo de la ley del consumidor.La Superintendencia de Transporte cumplió ya dos años de haber asumido funciones de proteger a los usuarios del servicio de transporte aéreo y, de acuerdo con la entidad, uno los capítulos más importantes de la ley de protección del consumidor tiene relación con las cláusulas que podrían afectar los derechos de los usuarios.Por ello, antes de la apertura formal de la investigación a estas 26 aerolíneas, la entidad adelantó averiguaciones preliminares durante varios meses para determinar si en los contratos de transporte que celebran las aerolíneas con los consumidores habría alguna condición o cláusula que pudiera considerarse fuera de la norma.ECONOMÍA Y NEGOCIOSMás recomendados de Economía‘Congreso y Gobierno pueden llegar a la mejor solución’: Iván Duque‘Tenemos que pensar en reformas tributarias para toda la región’: BIDBancolombia abre nuevas vacantes con contrato a término indefinido

",El tiempo
19,"
Cuál es la mejor manera de organizar las finanzas en pareja ",2021-04-28,"

La gestión del dinero es un tema tan controvertido en algunas parejas, que puede incluso convertirse en el detonante del fin de la relación.Si bien hay leyes que regulan la repartición de los recursos cuando las parejas se separan o divorcian, no existen normas sobre cómo organizar los recursos familiares cuando dos personas deciden vivir en pareja o casarse.Lo primero que recomiendan los expertos, es hablar directamente del tema. Eso implica no solo preguntar por los ingresos del otro, sino también por sus deudas.A fin de cuentas la carga de deuda de la otra persona terminará influyendo en la economía familiar.Hablar de finanzas es una conversación que no puede quedar en el aire, considerando que muchos de los gastos serán compartidos.¿Cuánto debería aportar cada uno?Decidir cuánto aportará cada uno para financiar la vida en común es un reto.Muchos abogan por la idea del ""50/50"" o ""mitad y mitad"", pero el problema se presenta cuando los ingresos son muy dispares.Según la asesora financiera estadounidense Maggie Germano, fundadora y directora ejecutiva de la empresa consultora que lleva su nombre, lo más lógico es que el aporte individual tenga relación con el nivel de recursos que cada uno aporta.""A cada pareja le funciona una fórmula distinta, pero es recomendable que el aporte a los gastos comunes sea proporcional a los ingresos que cada uno tiene"", comenta en diálogo con BBC Mundo.Desde esa perspectiva, dividir todo por la mitad podría perjudicar al que tiene unos ingresos menores.Qué es la infidelidad financiera y cómo pone en peligro las relaciones modernas  Llevar a la práctica la fórmula del aporte proporcional no es tan complejo, pero hay que organizar las cuentas para calcular el porcentaje que cada uno debería aportar al fondo común.Ese porcentaje puede ser calculado para cada gasto, o aún más fácil, repartir qué cuentas pagará cada uno, siguiendo el principio de la proporcionalidad.Por ejemplo, uno se hace cargo del alquiler y el supermercado, mientras el otro se hace cargo de otros gastos que sean equivalentes a la proporción del aporte que le corresponde realizar.El desafío de los excedentesPagados todos los compromisos financieros, algunas parejas tienen excedentes para ahorrar o invertir.En esos casos, ¿debería ser un ahorro o inversión individual o compartida? Este es un terreno pedregoso.El que tiene más ingresos y aporta más a la ""sociedad comercial"" de la pareja puede argumentar que el remanente es suyo.Pero, desde otra perspectiva, una pareja puede decidir que ""el contrato"" de vivir juntos implica compartirlo todo.El desafío es ponerse de acuerdo. Y conviene hacerlo antes de concretar la vida en pareja.Cómo eran el amor, el sexo y el matrimonio en el Antiguo Egipto Los expertos recomiendan decir claramente lo que piensas y no ocultar información financiera relevante.Las cuentas bancariasUno de los grandes temas que cruza la decisión sobre qué hacer con las cuentas bancarias es el concepto de autonomía.Cuánto nivel de independencia quiero mantener y cuánto estoy dispuesto a perder en una relación de pareja son algunas de las preguntas más básicas, cuya respuesta no es nada fácil.""Si las parejas deben mantener el dinero separado o no depende de las circunstancias"", dice Joanna Pepin, profesora del departamento de sociología de la Universidad de Buffalo, en Estados Unidos, en diálogo con BBC Mundo.""Si se comparten las finanzas, el que tiene ingresos más bajos puede tener acceso a mayores recursos financieros, pero la persona con ingresos más altos puede tener un mayor control sobre el dinero"".Ventajas de tener una misma cuentaSimplifica el pago de todas las cuentas, sin el fastidio de tener que calcular cuánto le corresponde a cada uno.  Promueve la transparencia. Hay menos probabilidades de encontrarse con ""sorpresas desagradables"" en relación a los gastos hechos por el otro.  Los excedentes pueden guardarse automáticamente en un fondo de emergencia, destinarse al ahorro o a la inversión en activos. Es visto por algunas parejas como una muestra de confianza. Si uno muere, la pareja seguirá teniendo acceso a los fondos de manera inmediata. Desventajas de tener una misma cuenta bancariaLas personas pierden su independencia en términos del control de sus ingresos y gastos. Uno de los miembros puede vaciar la cuenta bancaria o tomar una decisión unilateral sin consulta previa, afectando las finanzas de ambos. Si uno de los miembros de la relación tiene un perfil ""gastador"" y el otro tiene un perfil de ""ahorrador"", compartir la misma cuenta bancaria puede transformarse en una constante pesadilla. ""Tener que pedir permiso o dar explicaciones"" cada vez que haces un gasto importante puede llevarte a sentir que estás dentro de una jaula. Cuando la relación va mal, hay personas que utilizan los recursos financieros de la pareja para extorsionar al otro. Si uno de los dos hace mal uso de los fondos, el otro queda expuesto a consecuencias legales. Si uno de los miembros de la pareja tiene un perfil ""controlador"" puede seguir todos los movimientos de la otra persona como, por ejemplo, qué compró, dónde compró o a qué hora compró. La fórmula mixtaLa fórmula que recomiendan muchos asesores financieros es tener una cuenta bancaria conjunta donde cada uno aporte el dinero suficiente para pagar todo los gastos comunes.Y en paralelo, cada uno mantiene su propia cuenta bancaria, protegiendo su independencia financiera.En caso de que exista una pelea o que la separación sea inminente, las personas no quedan expuestas a reacciones vengativas de la contraparte.Esta fórmula funciona para resolver los temas financieros prácticos como el pago de las cuentas de la casa, pero al mismo tiempo le da a cada uno un grado de independencia económica.""Es más común hoy que hace un par de décadas que las parejas mantengan el dinero en distintas cuentas bancarias"", argumenta Pepin.""Cuando las finanzas se mantienen separadas, o en parte separadas, las personas pueden ser más capaces de dejar las malas relaciones porque tienen control sobre al menos una parte del dinero para gastos personales"".Recuerda que puedes recibir notificaciones de BBC Mundo. Descarga nuestra app y actívalas para no perderte nuestro mejor contenido.¿Ya conoces nuestro canal de YouTube? ¡Suscríbete! BBC-NEWS-SRC: https://www.bbc.com/mundo/noticias-56781147, IMPORTING DATE: 2021-04-21 02:00:05

",El tiempo
