,titulo,fecha,texto,periodico
10,"
Rappi definirá plan para vacunar a sus domiciliarios",2021-04-25,"

Tras el anuncio del Gobierno nacional acerca de la autorización de entrada del sector privado en el Plan Nacional de Vacunación contra el Covid-19 para permitir la importación, adquisición y aplicación de vacunas por parte de privados, la empresa señaló que recibe con optimismo la noticia y reiteró su compromiso para participar a través de este nuevo mecanismo.(Lea también: Prepárese, hoy inicia la devolución de IVA a 2 millones de colombianos)“En Rappi iniciamos conversaciones con funcionarios del Gobierno Nacional y actores privados del sector salud con el fin de lograr al menos 10.000 vacunas para los repartidores que prestan su servicio a través de nuestra aplicación de acuerdo con las normas y criterios establecidas por el gobierno en el Plan Nacional de Vacunación”, explicó la firma.(Le puede interesar, además: Lupa de Superfinanciera a la gestión de los defensores del cliente)La empresa señaló además que una vez aclaradas las dudas sobre el proceso anunciado dará a conocer su parte del plan para ejecutarlo a la mayor brevedad.PORTAFOLIOContinúe leyendo:- Estos son los requisitos para ingresar al programa Familias en Acción- Ojalá que covid cambie lógica de políticos para discutir reforma: Ocde

",El tiempo
11,"
Cargos  de la SIC por fallas en venta de boletas en tuboleta.com",2021-04-25,"

Cobro de boletería cuya compra no se concretó en su sistema, duplicidad de cobros originados en compras motivadas por mensajes de rechazo enviados a los consumidores e impedir el ingreso de las personas a un evento cuya boletería fue adquirida en tuboleta.com, son las razones por las que la Superintendencia de Industria y Comercio (SIC) le abrió una investigación a Ticket Fast S.A.S. con el fin de verificar estas fallas.(Lea también: Estos son los requisitos para ingresar al programa Familias en Acción)""Se evidenciaron presuntas vulneraciones en la comercialización de boletasde nueve espectáculos públicos a través de la página tuboleta.com, entre loscuales se encuentran: 'Disney On Ice', 'André Rieu', 'Norah Jones' y el'Superconcierto de J-Balvin en el Carnaval de Barranquilla', entre otros"", acaba de informar el ente de vigilancia y control.Le puede interesar, además: La fundación de Johana Bahamón está ofreciendo vacantes de empleo)La SIC informó que también pudo establecer de manera preliminar que, al parecer, a través de la página web www.tuboleta.com ""no se informó a los consumidores de forma clara, oportuna, suficiente, comprensible, precisa e idónea el procedimiento para hacer efectivos los descuentos o promociones para determinados eventos, como  'Disney On Ice' llevado a cabo en 2019"".A lo anterior se suma el hecho de que Ticket Fast no estaría informando a los consumidores de otros servicios que presta a través de la plataforma de compra de boletas, lo cual es una falla grave, pues podría generar confusión entre las personas.Y es que a la Superindustria han llegado denuncias de personas relacionadas al servicio 'Asegura Tu boleta' ofrecido durante el proceso de compra de boletería de espectáculos públicos que se realiza a través de la página web www.tuboleta.com, pues al parecer, ""la casilla asociada a dicho servicio, que se encuentra preseleccionada por el sistema de la sociedad para su adquisición por parte de los consumidores, podría no ser fácilmente identificable y comprensible por estos, debido a que se trata de un servicio opcional e independiente de la venta de boletería"", señala la SIC.En ese sentido, la entidad indicó que revisará la presunta omisión de Ticket Fast S.A.S., respecto del deber de informar a esta Entidad la cancelación o modificación de eventos cuya boletería se comercializó a través de su página web.De comprobarse esas presuntas fallas por parte de la empresa investigada, esta tendrá que pagar una multa de hasta 2.000 salarios mínimos legales vigentes, lo que equivale a cerca de 2.000 millones de pesos. La SIC precisó que contra este acto administrativo no procede ningún recurso.Continúe leyendo:- El paso a paso de la investigación de la Superindustria a WhatsApp- Las grandes empresas con los dividendos más generosos y más rentables

",El tiempo
12,"
Estos son los dividendos que reciben los accionistas",2021-04-25,"

Las empresas que cotizan en bolsa se disponen a repartir entre sus accionistas parte de las utilidades conseguidas en 2020, pese a la difícil coyuntura.(Lea también: ¿Es independiente? Conozca cómo reponer aportes a pensión del 2020)Y mientras algunas lo harán en una sola cuota, como Ecopetrol, Corficolombiana, Davivienda, Cementos Argos y Grupo Argos, otras lo harán en dos, cuatro y hasta 12 meses, según lo aprobado por sus asambleas en reciente oportunidad y teniendo en cuenta el dividendo.El dividendo más alto este año corre por cuenta del Banco de Bogotá, que reconocerá a sus accionistas 3.336 pesos por cada acción en su poder. Lo hará en 12 cuotas a razón de 278 pesos mes.(Le puede interesar, además: Dividendos de más de $ 29 millones anuales tendrán que tributar)Le sigue Corficolombiana con un dividendo de 2.042 pesos, que dará este 18 de mayo. Los accionistas del Grupo Bolívar recibirán 1.404 pesos, más un dividendo extraordinario de 125 pesos, entre abril del 2021 y marzo del 2022.ISA y la BVC distribuirán entre sus socios 1.303 y 1.158 pesos, respectivamente, pagaderos en dos cuotas, 22 de julio y 14 de diciembre del 2021, en el caso de la primera, y 30 de abril y 30 de agosto, en la segunda compañía.Según informe de Casa de Bolsa, Grupo Argos, Cementos Argos y Corficolombiana han permitido a sus inversionistas redimir el pago del dividendo ya sea en efectivo o en acciones.Pero advierte la firma que para el caso del Grupo Argos y Cementos Argos (al 8 de abril del 2021), resulta más atractivo optar por un pago de dividendos en efectivo. Y dicen que en el caso del Grupo Argos “sería atractivo optar por el pago en acciones solo si el precio está por encima de los 12.215 pesos, y de 5.330 en el caso de la cementera”.Continúe leyendo:- ¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?- Reforma prevé que la mitad de la población subirá su poder de compra

",El tiempo
13,"
Las cajas de compensación aportarán a la reactivación $ 1,4 billones",2021-04-25,"

Ayudas monetarias por más de 3,5 billones de pesos les entregaron el año pasado a sus afiliados las cajas de compensación familiar (CCF) en medio de la crisis generada por la pandemia del covid-19, la misma que dejó a estas entidades con 425.000 trabajadores menos afiliados, un bajo crecimiento (en 2019 fue cercano al 11 por ciento) y una fuerte reducción en sus ingresos.Le puede interesar:  ¿Está usted entre los que más aportaría por la reforma tributaria?Dichas ayudas estuvieron representadas en apoyos por 611.367 millones de pesos para cerca de 400.000 personas que perdieron su empleo formal; subsidios mensuales por más de 2,3 billones para más de 5 millones de trabajadores con ingresos inferiores a 1,5 salarios mínimos, recursos para la primera infancia por 68.000 millones y 24.541 subsidios para compra de vivienda por más de 563.000 millones de pesos, estos solo en el primer trimestre del 2020.Representantes de este sector indicaron que esto es apenas una parte de la labor que han brindado las cajas durante la pandemia, coyuntura en la que su asistencia a las familias colombianas en materia de salud, educación, vivienda y bienestar también ha sido fundamental para sobrellevar la actual crisis que millones de familias y el país han tenido que enfrentar. Para Adriana Guillén Arango, presidenta ejecutiva de Asocajas, la crisis ocasionada por la pandemia generó dos retos importantes en materia de empleo y de salud.También le recomendamos:  Bancolombia abre nuevas vacantes con contrato a término indefinido“En el primero, las cajas trabajamos en fortalecer el componente de prestaciones económicas y brindar un beneficio de emergencia a quienes quedaban cesantes; en salud, el desafío se centró en minimizar el impacto de la pandemia en los afiliados a las EPS de las cajas, tanto del régimen subsidiado como del contributivo, así como garantizar la atención a los usuarios”, explicó la directiva.Cifras de la asociación indican que, hasta inicios de marzo, dichas entidades han atendido más de 1,2 millones de personas a las que se les diagnosticó covid-19, lo que corresponde al 50 por ciento de la población contagiada a nivel nacional. Además, han realizado cerca de 1,5 millones de pruebas PCR y habilitado unos 100 puntos de vacunación contra el covid-19 en 20 departamentos.“Las cajas han demostrado ser un actor relevante y eficiente durante el manejo de la pandemia, no solo porque han logrado adaptarse a las necesidades del Sistema de Salud, sino porque han respondido de forma oportuna a los requerimientos del país y de los colombianos. Atender a la mitad de la población afectada por covid-19 evidencia la fortaleza institucional y operativa de las entidades, lo que nos impulsa a seguir trabajando de manera comprometida por los trabajadores y sus familias”, precisó Guillén Arango.Sector robustoA pesar de los efectos adversos que la pandemia ha tenido sobre la economía del país, sobre todo en materia de desempleo, pues más de 5,2 millones de personas quedaron cesantes en lo más agudo de esta crisis, el nivel de afiliados a las cajas de compensación se mantiene elevado, más de 9,24 millones de trabajadores formales.Sin embargo, los beneficios de estas entidades abarcan a cerca del 40 por ciento de la población colombiana, unos 20 millones de colombianos, entre trabajadores y sus familias.“La pandemia ha evidenciado la importancia del Sistema del Subsidio Familiar en cerrar las brechas sociales”, señala Julián Molina Gómez, superintendente del Subsidio Familiar. Agrega que el sistema se ha convertido en un apoyo clave para el Gobierno en la recuperación económica y de empleo, proceso en el que jugarán un rol importante los proyectos de inversión de las cajas.“El año pasado, las inversiones de las cajas de compensación ascendieron a 1,4 billones de pesos, cifra que esperamos sea similar este año, lo que implica retos adicionales, que estoy seguro podrán enfrentar, pues este es un sistema fuerte y robusto”, señaló el funcionario. Pese a lo difícil de la coyuntura, en 2020 los ingresos totales de dichas entidades ascendieron a 21,1 billones de pesos, según cifras de la Supersubsidio Familiar.Estos recursos, así como una notable reducción de los pasivos de las cajas, cuyo crecimiento pasó del 15,5 al 2,58 por ciento, entre 2019 y el 2020, hicieron que este sector pudiera cumplir a cabalidad con sus objetivos sociales, sin que se afectara la solidez de las entidades, precisó Molina Gómez. Y aun cuando la recuperación de la economía colombiana junto con la del empleo avanza de manera paulatina, las cajas de compensación mantienen sus estrategias de apoyo a los trabajadores y sus familias a través de sus distintos programas sociales, los cuales han tenido que adaptar a las nuevas circunstancias.Retos y oportunidadesAdemás de la atención en salud, uno de los principales focos de las cajas está en facilitarles a miles de colombianos su reincorporación al mercado laboral formal, coinciden voceros del sector.“El apoyo de las cajas al cesante se ha sustentado en el subsidio al desempleo, el cual garantiza seis meses de seguridad social, capacitación y postulaciones a las vacantes que se van publicando en la medida en que los sectores se reactivan”, dice William Alzate Rincón, presidente encargado de la Federación Nacional de Cajas de Compensación Familiar (Fedecajas).Dice que la tarea no ha sido fácil y, en el cumplimiento de su misión en medio de la pandemia, se han encontrado con varios obstáculos.“La caída en los recaudos, tanto del aporte del 4 por ciento efectuado por los empleadores como las ventas de servicios; la baja cobertura de internet de calidad en la mayor parte de los territorios del país, sobre todo en zonas rurales, y los limitados niveles de alfabetización tecnológica y poca cobertura de internet entre los afiliados nos condicionan la atención y comunicación con la respectiva población”, señala Alzate Rincón.Por eso, uno de los principales retos del sector es la migración hacia nuevas formas de prestación de los servicios sociales que permitan cobertura total en los territorios de su jurisdicción. También está en promover el mayor uso de la tecnología y el desarrollo de modelos de alternancia e innovación para multiplicar la capacidad de la infraestructura actual. “Hay que ir consolidando la educación y capacitación continua, por ejemplo. Bajo estas instancias, las CCF deben invertir en tecnología y no necesariamente en equipamientos físicos dado que la virtualidad y la alternancia permitirían multiplicar la cobertura casi sin límite”, advierte el vocero de Fedecajas.Para Molina Gómez, es importante discutir la relocalización del subsidio en un esquema basado en género pues “en el sistema sabemos, entre otras cosas, que las mujeres cabeza de familia de los hogares de clase media canalizan mejor esos recursos de la cuota monetaria”, lo que podría “impactar de mejor manera la vida del trabajador y de su familia”.Guillén Arango, de Asocajas, sostiene que la nueva normalidad les impone un importante reto a las cajas en su oferta de servicios turísticos. “Recuperar la confianza de los viajeros y ayudarlos a superar el temor de salir de casa por el riesgo al contagio es la gran apuesta de las CCF. Por esto, nos hemos comprometido con transformar la forma en que prestamos nuestros servicios, para hacerlo de una manera más consciente, segura y confiable, implementando diversas medidas de higiene y control”, puntualizó.La estrategia para reactivar sus serviciosSegún Adriana Guillén Arango, presidenta de Asocajas, para reactivar los servicios de recreación y bienestar, las cajas diseñaron una estrategia cuya prioridad es el cuidado y la protección de la salud. Así, para el cumplimiento de los protocolos, se definieron los siguientes esquemas de operación:

Reservas virtuales y telefónicas: para lo cual las cajas han fortalecido sus canales virtuales de atención. 
Aforo: cada centro vacacional, hotel o parque temático tiene un límite de visitantes según su tamaño e infraestructura. 
Horarios y turnos: para acceder a los servicios de restaurantes, spa, centros de bienestar y diversos espacios comunes se debe hacer reserva.
Zona de transición: se ha dispuesto en el ingreso de los centros con alojamiento y hoteles un espacio de transición que permita desinfectar los equipajes de los huéspedes y realizar la higienización de manos..
Puntos de higiene: en los diferentes espacios que ofrezcan alimentación y bebidas se instalaron puntos de higiene. 
Aseo y ventilación: se implementaron nuevos esquemas de higiene, aseo y ventilación de habitaciones, zonas comunes y superficies.
Capacidad ascensores: de acuerdo con el tamaño de cada ascensor, se establece el número de personas que pueden usar estos espacios. 
Uso de elementos de protección: el uso del tapabocas será obligatorio tanto para trabajadores como para visitantes en todos los espacios comunes.Encuentre también en EconomíaEn Cuba, el pago de impuestos es el doble que en ColombiaEstos son los requisitos para ingresar al programa Familias en AcciónPrepárese, hoy inicia la devolución de IVA a 2 millones de colombianos

",El tiempo
14,"
Alternativas de congresistas a reforma no mencionan ampliar ayudas",2021-04-25,"

La discusión del proyecto de 'Ley de Solidaridad Sostenible' en el Congreso de la República aún no comienza, pero la primera lectura del mismo por parte de los distintos partidos políticos, cuyos legisladores tendrán la misión de aprobar o no la iniciativa, ya deja ver que esta tendrá varios ajustes a lo largo de su discusión.Varios congresistas muestran su rechazo a algunos puntos del proyecto, presentan alternativas que apuntan a recaudar menos recursos, pero no plantean nada sobre la ampliación del número de familias pobres y vulnerables que reciben Ingreso Solidario y el incremento de la devolución del IVA, objetivos centrales del proyecto.(Lea también: En Cuba, el pago de impuestos es el doble que en Colombia)Por ejemplo, el Centro Democrático, al que pertenece el presidente Iván Duque, está de acuerdo en que más personas declaren renta, pero se opone a que aquellas que ganen menos de 50 millones de pesos al año lo hagan. ""Para los primeros segmentos, la tarifa debe ser simbólica. Revisaremos la gradualidad desde el 2023 en adelante”, sostiene e partido.(Le puede interesar, además: Comienzan a recuperarse los precios de los arriendos en el país)También está en contra de gravar las pensiones de menos de 14 millones de pesos al mes, la eliminación de la categoría de exentos del IVA, y el IVA a los servicios públicos de estratos 4, 5 y 6.Venta de activosLos miembros del partido Cambio Radical han señalado desde un comienzo, que no acompañarán al Gobierno con esta iniciativa, ""por considerarla totalmente inoportuna y en contravía del objetivo de recuperación de la economía y del empleo"".Germán Córdoba, director de ese partido, dice que la enajenación de activos (del Estado) la venta de bienes incautados a la mafia y la reducción del contrabando, la evasión y la elusión de impuestos son la mejor salida para conseguir los recursos que se necesitan para enfrentar la actual coyuntura de crisis que vive el país.Y mientras por un lado el Partido de la ‘U’ se opone al IVA a la gasolina, a los insumos del sector agropecuario a través de la eliminación de la categoría de exentos, y a los servicios públicos de estratos altos, por otro le suena más una salida como la que proponen los empresarios del país.A través de la Andi, plantearon mayores impuestos a las personas más adineradas, con lo que el Gobierno podría conseguir 13 billones de pesos, por debajo de los 23 billones que se espera recaudar en la propuesta radicada.Dilian Francisca Toro, directora de esa colectividad, dice que también se pueden aprovechar las utilidades del Banco de la República para que puedan ser añadidas al Presupuesto General de la Nación. Cabe anotar que eso se hace todos los años.En medio de esta discusión el Consejo Gremial señaló esta semana que presentarán alternativas al Congreso de la República y el Gobierno Nacional en los aspectos sobre los cuáles se tienen observaciones, así como en los alcances del proyecto de ley.Continúe leyendo:- En febrero el empleo formal en Colombia se recuperó - Listos los primeros ponentes de la reforma tributaria

",El tiempo
15,"
Bancolombia abre nuevas vacantes con contrato a término indefinido",2021-04-25,"

Bancolombia anunció, a través de su portal web, que está ofreciendo vacantes para distintos cargos en la modalidad de contrato indefinido en las principales ciudades del país. Conozca los perfiles que está buscando la entidad y cómo postularse a los cargos.Analista III de Riesgos(Puede leer: Multinacional Sutherland ofrece 100 vacantes laborales en Armenia).De acuerdo con la entidad bancaria, el rol como analista III de Riesgos estará encaminado a analizar, estudiar y brindar una recomendación con criterio, frente a las solicitudes de créditos asignadas de acuerdo con la documentación e información suministrada para el efecto, basándose en las normas y políticas establecidas por la Vicepresidencia de Riesgos para el otorgamiento de límites máximos de endeudamiento a través de las cadenas de aprobación.Requisitos para el cargo:​• Nivel académico: Profesionales en carreras afines al sector financiero o a las ciencias sociales y humanas.• Preferiblemente contar con experiencia en cargos de servicio al cliente o de asistencia.• Ser apasionado por ayudarle a los demás.• Sentir un interés genuino para brindar un buen servicio al cliente.• Manejo de herramientas ofimáticas.• Experiencia en Riego de Crédito mínima de 1 año.• Nivel de Inglés: Intermedio – Alto.Disponible en: BogotáPara postularse haga clic aquíGestor/a comercial móvil de colectivosLas funciones para este cargo incluyen:-Asesorar a clientes que son empleados de otras compañías en productos financieros como: créditos, soluciones de ahorro e inversión, tarjetas de créditos, entre otros.-Realizar visitas a las empresas que son clientes del banco, con el fin de conectar a los empleados de dichas empresas con el portafolio de los productos financieros.-Realizar seguimiento y acompañamiento a las solicitudes de productos que el cliente realizó con tu asesoría.-Cuidar la relación con los clientes, atendiendo sus solicitudes, quejas o reclamos para dar una pronta y efectiva solución.



Facebook
Twitter
Enviar
Linkedin




Conozca las ofertas laborales de Bancolombia.

Foto:
Centro Cultural Colombo Americano

Requisitos para el cargo:​• Nivel académico: ser estudiante o graduado de un programa técnico, tecnológico o estar máximo en el séptimo semestre de pregrado.• Preferiblemente contar con experiencia en cargos de servicio al cliente o de asesoría comercial.• Tener habilidad para manejar dispositivos digitales como tabletas, celulares y computadores.• Ser apasionado por ayudarle a los demás.• Sentir un interés genuino para brindar un buen servicio al cliente.Disponible en: CaliPara postularse haga clic aquí.Auxiliar Departamento IEl rol como Auxiliar Departamento incluye realizar acompañamiento de manera integral a los clientes de los segmentos Corporativo y Empresarial, con temas relacionados al portafolio transaccional (Cash Management, factoring,canales, tarjetas prepago y Adquirencia).Requisitos para el cargo:• Idealmente estar estudiando o ser egresado de carreras afines al sector financiero o a las ciencias sociales y humanas.• Ingles: Intermedio - avanzado.• Preferiblemente contar con experiencia en cargos de servicio al cliente o de asistencia.• Ser apasionado por ayudarle a los demás.• Sentir un interés genuino para brindar un buen servicio al cliente.Disponible en: Bogotá.Para postularse haga clic aquíAnalista I de CumplimientoLas funciones para este cargo incluyen definir, proponer y administrar políticas, procedimientos y controles en materia de Cumplimiento, partiendo de un análisis y entendimiento de la normatividad colombiana y los estándares nacionales e internacionales, así como de articular y velar por su debida implementación en el Grupo Bancolombia.Requisitos para el cargo:• Nivel académico: Profesional graduado• Especialista en Derecho financiero, Derecho Comercial Y/O Especialista en Riesgos• Conocimientos en Sarlaft, anticorrupción, SAC, FATCA, CRS• Conocimiento en sector financiero• Ingles Mínimo B2Disponible en: Medellín.Para postularse haga clic aquíAnalista II de CumplimientoEn su página, Bancolombia señala que este cargo está encaminado a apoyar a las áreas de la organización correspondientes, desde la perspectiva de Cumplimiento, en el establecimiento de nuevas relaciones con clientes, aliados y demás contrapartes relevantes, ello con el objeto de gestionar y mitigar los riesgos de cumplimiento.Requisitos para el cargo:• Nivel académico: Profesional graduado• Conocimientos en riesgos de cumplimiento• Conocimiento en financiamiento estructurado• Conocimiento en contratación publica• Nivel de inglés: B1- B2• Conocimiento en Riesgos, anticorrupción, LAFTDisponible en: MedellínPara postularse haga clic aquí(También: Aprenda inglés gratis con estas plataformas y cursos en línea).Para conocer las demás vacantes que ofrece Bancolombia haga clic aquí.También le recomendamos:-En Cuba, el pago de impuestos es el doble que en Colombia.-Comienzan a recuperarse los precios de los arriendos en el país.-S&P mantiene nota de Colombia: primer efecto de la reforma.ELTIEMPO.COM

",El tiempo
16,"
En febrero el empleo formal en Colombia se recuperó",2021-04-25,"

Aunque los empleos como independientes están ganando terreno en la recuperación de los puestos de trabajo en el país, febrero dio algunas señales de mejora para los formales.(Lea también: En Cuba, el pago de impuestos es el doble que en Colombia)Eso señaló el Registro estadístico de relaciones laborales que hace el Dane, y que reveló que en febrero la contracción de los contratos laborales formales fue de 1,6 por ciento, frente a una caída de 2,8 por ciento que se vio en enero.Para el mes de febrero de 2021, la tasa de desempleo fue 15,9 por ciento, lo que significó un aumento de 3,7 puntos porcentuales frente al mismo mes del año anterior (12,2 por ciento).(Le puede interesar, además: Estos son los requisitos para ingresar al programa Familias en Acción)De acuerdo con Juan Daniel Oviedo, director del departamento estadístico, esto se explica en gran medida por los efectos que tuvieron los cierres de la economía en enero.“Eso llega a ser la mitad de la contracción del promedio anual, lo que significa que la dinámica de las relaciones laborales dependientes, si bien se ha contraído, sí presenta una señal de corrección que se ve a partir de 2020”, manifestó Oviedo.Para el caso de los contratos formales independientes, estos tuvieron una pequeña mejora de 0,7% en febrero, lo que es consistente con la tendencia al alza que ha registrado en los últimos meses por la pandemia.Por otro lado, en este informe el Dane también hizo una revisión del avance del Piso de protección social que reglamentó recientemente el Ministerio de Trabajo. Según el análisis, en marzo ya había 2.475 cotizantes y 2.482 relaciones laborales funcionando con esa figura, lo que representó un alza de 32 por ciento para cada uno, frente a febrero.Continúe leyendo:- Multinacional Essity compra otro 44 % de Familia y alcanza el 94 %- Lupa de Superfinanciera a la gestión de los defensores del cliente

",El tiempo
17,"
S&P mantiene nota de Colombia: primer efecto de la reforma",2021-04-25,"

En medio de la tensión que reina en el país por el trámite de la reforma tributaria, la calificadora de riesgo Standard & Poor's (S&P) le mantuvo la nota soberana a Colombia, en BBB-, pero no modificó su perspectiva negativa. La firma, no obstante, subió su pronóstico de crecimiento del país.(Lea también: Así ha cambiado la imagen de estas reconocidas marcas colombianas) ""Podríamos bajar nuestras calificaciones de Colombia durante los próximos 12 meses si el reciente debilitamiento de las finanzas públicas no se contiene y revierte, lo que da como resultado que la carga de la deuda del gobierno supere nuestras expectativas actuales"", advirtió la calificadora internacional.(Le puede interesar, además: Estos son los requisitos para ingresar al programa Familias en Acción)En ese sentido, aunque S&P Global aplaude la solidez de las instituciones en Colombia, cualquier decisión dependerá de lo que defina el Legislativo.""Esperamos un pragmatismo continuo en las políticas económicas tanto del Congreso como del Gobierno para manejar las consecuencias económicas de la pandemia, incluidas las medidas para mantener las perspectivas de crecimiento económico a largo plazo y abordar el reciente debilitamiento de las finanzas públicas"", indiocó.""La decisión debería haberse tomado después de que se conoció el proyecto de ley de reforma tributaria presentado al Congreso y poco después la agencia había aumentado las perspectivas de crecimiento de la economía local de 5,1 a 6 por ciento y señaló que la segunda ola de Covid-19 tuvo un impacto menor que esperado y al comienzo de las vacaciones. Pese a ello, la agencia advirtió que podría bajar la calificación durante los próximos 12 meses si no se contiene y revierte el reciente debilitamiento de las finanzas públicas"", indicaron los analistas de Bancolombia.Continúe leyendo:- Así puede aplicar a una de las 234 vacantes que ofrece Grupo Argos- Hasta carro se podrá comprar y alquilar en el Éxito ahora

",El tiempo
18,"
¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?",2021-04-25,"

Los hogares en pobreza extrema y pobreza recibirán una ayuda de entre 80.000 y 366.101 pesos, los primeros, y de entre 80.000 y 252.142 pesos los segundos, según el número de integrantes que tenga cada familia. Es lo que plantea el Gobierno en el proyecto de reforma fiscal.(Le puede interesar: Consulte si es beneficiario de algún subsidio a través de Bancolombia)Y es que como se recuerda, el proyecto de Ley de Solidaridad Sostenible busca, entre otros, recursos para atender las secuelas que dejó la pandemia del coronavirus en el país, para lo cual plantea un verdadero revolcón, fortalecimiento y focalización de todas las ayudas sociales que brinda el Estado, no solo a través del Departamento de Prosperidad Social, sino del Ingreso Solidario y los subsidios de energía y gas, entre otros.(Lea además: Dividendos de más de $ 29 millones anuales, tendrán que tributar)Una de las primeras novedades que trae la iniciativa tributaria es que el programa Ingreso Solidario pasará a ser una renta básica permanente para contribuir a la reducción de la pobreza, y por ello deja en cabeza del Departamento Administrativo para la Prosperidad Social (DPS) su ejecución, vigilancia y seguimiento.En el proyecto también se define quiénes serán los beneficiarios de esta ayuda, pues si bien serán los hogares en pobreza extrema y pobreza, estos deberán cumplir con algunos requisitos.La iniciativa tributaria indica que, además de esas condiciones, se incluyen los hogares ""que a su vez sean beneficiarios de programas de transferencias monetarias condicionadas y no condicionadas que administra el DPS, como Programa Familias en Acción, Programa Jóvenes en Acción, Programa de Protección Social al Adulto Mayor -Colombia Mayor-, y/o los subsidios para los servicios de energía eléctrica y gas combustible distribuidos por red física, el Programa Ingreso Solidario será complementario""Y agrega el proyecto que también podrán acceder a este programa los hogares que cumplan los requisitos del inciso anterior y no reciban recursos por concepto del subsidio o de las transferencias monetarias mencionadas previamente"".(Además: ¿Peajes dentro de ciudades? Esto propone la reforma tributaria)Así serán las ayudasSi un hogar en extrema pobreza y pobreza está conformado por una sola persona, estos recibirían 80.000 pesos; para otro con dos miembros la ayuda será de 122.034 y 84.047 pesos; a aquellos con tres integrantes se les giraría 183.050 y 126.071 pesos, respectivamente.Cuando un hogar en pobreza extrema y pobreza esté conformado por cuatro individuos la ayuda que recibirá será de 244.067 y 168.095 pesos; los integrados por cinco personas 305.084 y 210.118 pesos, mientras que aquellos con seis miembros obtendrían 366.101 y 252.142 pesos, respectivamente, señala el parágrafo 3 del artículo 18 del proyecto.La iniciativa establece que con el fin de evaluar el acceso y permanencia de los beneficiarios del Programa Ingreso Solidario, se empleará la información socioeconómica de los hogares que se encuentren en las bases de datos como el Sisbén IV, el Registro Social de Hogares, las bases del Instituto Colombiano de Bienestar Familiar -ICBF, la Planilla Integrada de Liquidación de Aportes -PILA, las bases de la Unidad Administrativa Especial Dirección de Impuestos y Aduanas Nacionales -DIAN, las bases de datos transaccionales de entidades públicas y privadas, entre otras.Más noticias de su interés- Salarios de más de $ 10 millones, a pagar impuesto solidario- Entérese quiénes tendrán que pagar el impuesto a la riqueza

",El tiempo
19,"
Dólar tuvo una jornada sin grandes alteraciones en su cotización",2021-04-25,"

Pese a que la cotización del dólar en el mercado interbancario alcanzó a acercarse este miércoles a los 3.700 pesos, la jornada terminó sin grandes sobre saltos  y solo con un peso de diferencia menos frente a la tasa representativa del mercado que rige hoy de 3.666,17 pesos.(Le puede interesar, además: Gobierno aplaza para el jueves radicación del proyecto de reforma)Según el sistema electrónico de negociación de la Bolsa de Valores de Colombia (BVC), la tasa promedio a la que se negoció hoy la divisa estadounidense se situó sobre los 3.665 pesos, solo un peso por debajo de la TRM que rige para este miércoles.No obstante, por un solo dólar se alcanzó a pagar este miércoles hasta un máximo de 3.681,8 pesos, valor alcanzado hacia las 10:30 de la mañana. No obstante, en esta misma sesión se escucharon operaciones a una tasa mínima de 3.652,3 pesos.

",El tiempo
20,"
Lanzan nueva tarjeta débito prepago 'para pensionados y endeudados'",2021-04-25,"

La Fintech ExcelCredit se ha enfocado en ofrecer préstamos por libranza a ""pensionados, docentes, empleados públicos y policías"". Ahora añaden a su catálogo de productos una nueva tarjeta débito prepago con un monto de hasta 5 millones de pesos.Esta 'tarjeta educador' está ""diseñada para llevar el crédito en el bolsillo"", según explica ExcelCredit en su página web.Entre las especificaciones están: monto hasta por 5 millones de pesos, plazo hasta 60 meses y una antigüedad mínima requerida de 3 años para docentes provisionales.La entidad dice que esta tarjeta tiene los siguientes beneficios:- No tiene 4 X 1,000 para retiros en cajeros automáticos o compras por datáfono.- No requiere una cuenta de ahorro.- Compras por internet en comercios nacionales.- Permite hacer compras sin contacto.Para solicitar este producto debe acceder al portal web de ExcelCredit y seleccionar la opción 'Productos'. Allí debe seleccionar la opción 'Tarjeta débito prepago', dar sus datos personales y de contacto. También puede acudir directamente a las oficinas o ponerse en contacto con la entidad por vía telefónica.ECONOMÍARecomendados de Economía:Durante marzo se registró el mayor crecimiento del consumo en 14 meses¿Cambiarse o no cambiarse de operador? Vea qué tener en cuentaReforma Tributaria: Novedades sobre renta, IVA e Ingreso Solidario

",El tiempo
