,titulo,fecha,texto,periodico
10,"
Creación de empresas creció 9,3 % en el primer trimestre de 2021",2021-04-22,"

Entre enero y marzo de 2021 se crearon en el país 96.431 empresas, 9,3 por ciento más que en el mismo periodo de 2020, cuando la cifra fue de 88.248 unidades productivas.Así se desprende del Registro Único Empresarial y Social (Rues), que recoge información de las 57 cámaras de comercio del país.Le puede interesar: Estos son los requisitos para ingresar al programa Familias en AcciónDel total de empresas nuevas registradas, 75,4 por ciento corresponden a personas naturales y 24,6 por ciento, a sociedades.Según Julián Domínguez, presidente de Confecámaras, “la creación de 96.431 empresas en el primer trimestre del año es una gran noticia para el país, ya que se consolida un indicador de reactivación de la actividad económica frente a los efectos que ha generado la pandemia”.La creación de sociedades disminuyó 2 por ciento, al pasar de 24.231 en el primer trimestre de 2020 a 23.745 en igual periodo de 2021. Entre tanto, las personas naturales pasaron en dicho periodo de 64.017 a 72.686, lo que representa una variación positiva del 13,5 por ciento.También le recomendamos:  Tributaria: impuesto de renta se duplicaría para los de ingresos altosPor sectores, el que más creció fue comercio al por mayor y al por menor, al presentar un crecimiento del 27,2 por ciento, comparado con el dato de 2020, seguido por industria, con un incremento de 17,9 por ciento.El 56,7 por ciento de las empresas creadas en el primer trimestre de 2021 se constituyeron generando al menos un empleo.El conjunto de nuevas unidades productivas lo conforman principalmente microempresas (99,6 por ciento), seguidas por pequeñas empresas (0,38 por ciento).ECONOMÍA Y NEGOCIOSEncuentre también en Economía:La fundación de Johana Bahamón está ofreciendo vacantes de empleo¿Es independiente? Conozca cómo reponer aportes a pensión del 2020Bancolombia renueva su imagen; conozca su nuevo logo

",El tiempo
11,"
Hoy foro económico con Mariana Mazzucato, sígalo en directo",2021-04-22,"

La italoestadounidense Mariana Mazzucato, una de las cinco economistas más relevantes del mundo, según Forbes, es la invitada principal de la Universidad del Rosario y EL TIEMPO en la Conferencia Académica Anual 2021 que se llevará a cabo hoy martes a partir de las 9:00 de la mañana y que será transmitida en vivo a traés de ELTIEMPO.COM y la plataforma académica de la universidad. (Lea también: La reforma vista por trabajadores informales)Mazzucato es mundialmente reconocida por sus teorías sobre innovación, valor público, crecimiento sostenible, el nuevo rol del Estado y reformulación del capitalismo. El Rosario realiza cada año un encuentro académico para examinar un asunto de agenda pública, y este año, en compañía de EL TIEMPO, abordará los desafíos de la economía global.La invitada tiene un doctorado en Economía de New School for Social Research, estudió Filosofía en New School University y se graduó en Arte, Historia y Relaciones Internacionales en la Universidad de Tufts. Además, realizó investigación posdoctoral en London Business School.(Le puede interesar, además: En busca de un plan C)Una de sus principales tesis es que el sector público se debe reinventar, así como abandonar el mero papel de facilitador del crecimiento a manos del sector privado. En su más reciente libro, del que hablará este martes en la Conferencia, titulado Misión economía: una carrera espacial para cambiar el capitalismo, la economista dice que para que se dé una alianza entre el sector público y el privado que favorezca al Estado en términos de crecimiento sostenible se “requiere un replanteamiento masivo de para qué sirve el gobierno y los tipos de capacidad que necesita. Pero, lo que es más importante, depende de qué tipo de capitalismo queremos construir”.La conferencia será presentada por el rector de la Universidad del Rosario, Alejandro Cheyne; el director de EL TIEMPO, Andrés Mompotes, y el representante de la Fundación Konrad Adenauer en Colombia, Stefan Reith. Incluye paneles de discusión con expertos y se transmitirá en línea a través de ELTIEMPO.COM y la plataforma de la Universidad del Rosario, con el apoyo de Caracol Radio, Colsubsidio y Sura.ECONOMÍA Y NEGOCIOS

",El tiempo
12,"
Las empresas más innovadoras del mundo para este 2021",2021-04-22,"

Un estudio de Boston Consulting Group (BCG), consultora dedicada a la asesoría en estrategias de negocios, reveló cuáles son las empresas más innovadoras a nivel mundial.BCG indica que la innovación requiere de tres condiciones: hacer de la innovación una prioridad en sí misma, comprometerse a invertir y estar listos para transformar la inversión en resultados.(Lea también: Empresarios extranjeros buscan lo mejor del turismo colombiano)



Facebook
Twitter
Enviar
Linkedin




La mitad de las empresas que figuran en la lista son del sector tecnológico y digital.

Foto:
iStock

Un total de 50 empresas clasificaron en el listado. Aquí le presentamos las diez primeras:

En primer lugar, así como el año pasado, aparece Apple.
Le sigue Alphabet, empresa matriz de Google.
Luego está Amazon, cuyo fundador (Jeff Bezzos) es el hombre más rico del mundo.
En cuarto lugar está Microsoft, otro gigante tecnológico.
Tesla, la empresa del multimillonario Elon Munsk, figura en el quinto lugar. Lo que representa un aumento de seis puestos respecto a 2020.
En el sexto puesto está Samsung, empresa de tecnología surcoreana.
En el séptimo puesto aparece IBM, una multinacional estadounidense que ha enfocado sus servicios en tecnología.
La empresa china Huawei se posicionó en el octavo lugar.
Sony, multinacional japonesa con sede en Tokio, se ubicó en el puesto 9 del 'top'.
 Pfizer, empresa farmacéutica de Estados Unidos y una de las compañías líderes en la vacunación contra covid-19, ocupó el décimo lugar.El listado completo lo puede ver a continuación:         Ver esta publicación en Instagram            Una publicación compartida de Boston Consulting Group (@bcg) (¿Nos visita desde la app de EL TIEMPO? Vea la publicación aquí).El efecto de la pandemia en el entorno empresarialEl análisis de Boston Consulting Group es presentado de forma anual. Sin embargo, la pandemia y la carrera de las farmacéuticas por desarrollar la vacuna contra el coronavirus cambiaron el panorama y, en 2021, la sorpresa vino de la mano de ese sector.Como se lee en la página web de BGC: “al salir del covid-19, las empresas quieren, y necesitan, innovar. Pero muy pocos están preparados para afrontar el desafío”.



Facebook
Twitter
Enviar
Linkedin




La vacuna de Pfizer-BioNTech es una de las que se administran en Colombia.

Foto:
AFP

Es por ello que, además de Pfizer, otras farmacéuticas desarrolladoras de vacunas contra el covid-19 clasificaron en la lista. Es el caso, por ejemplo, de Johnson & Johnson, Moderna y Astrazeneca, ubicadas en los puestos 20, 42 y 49, respectivamente.(Le puede interesar: Conozca cuáles son los grandes desafíos de la economía mundial)Otros hallazgosEl análisis mostró que el 75 % de las empresas citan la innovación como una de sus tres principales prioridades, lo que representa un aumento de 10 puntos porcentuales frente al año pasado.Al respecto, Marcial González, director y colaborador de BCG afirmó que “este es el mayor aumento que hemos evidenciado año tras año desde que BCG realiza este reporte, hace ya 15 años”.También es claro, a la luz del estudio, que las empresas están destinando más recursos a la innovación. Siendo así, en 2021, más del 60 % planea aumentar su inversión y un tercio la impulsará en más del 10 %.Más noticias:

Empresarios extranjeros buscan lo mejor del turismo colombiano
Conozca cuáles son los grandes desafíos de la economía mundial

",El tiempo
13,"
Listos los primeros ponentes de la reforma tributaria",2021-04-22,"

En medio del fuerte e intenso debate político que se suscitó en varios partidos por la presentación del proyecto de ley de Solidaridad Sostenible y en medio de la defensa que hizo este miércoles en un documento que envió al Legislativo, ya se conocen los nombres de los primeros ponentes que tendrá el proyecto de ley.Le puede interesar:   Estos son los requisitos para ingresar al programa Familias en AcciónSe trata de la asignación realizada en la Comisión Tercera del Senado, cuya mesa directiva definió como coordinadores a los senadores Rodrigo Villalba Mosquera (Liberal), Ríchard Aguilar Villa (Cambio Radical), Fernando Nicolás Araújo Rumié (Centro Democrático), David Barguil (Conservador) y Germán Darío Hoyos (Partido de la U).Como ponentes fueron designados los parlamentarios Efraín Cepeda, del partido Conservador; Gustavo Bolívar (Decentes), Édgar Palacio e Iván Marulanda Gómez, este último de la Alianza Verde.No obstante, fuentes enteradas le dijeron a EL TIEMPO que tanto en la Cuarta del Senado como en las comisiones Tercera y Cuarta de la Cámara de Representantes la designación se ha retrasado en medio de reuniones en las que las mesas directivas no han definido la conformación de quienes estarán a cargo del proyecto.También le recomendamos:  ¿Qué hogares recibirían $ 366.000 de Ingreso Solidario con la reforma?Lo anterior porque la Comisión Cuarta de Senado está presidida por Cambio Radical, en cabeza del representante Carlos Abraham Jiménez, al igual que la Comisión Tercera de la Cámara, que preside Néstor Leonardo Rico.Según los consultados, el representante Óscar Darío Pérez, uno de los mayores conocedores del tema de impuestos y quien ha liderado en el pasado las ponencias de reformas tributarias anteriores, ha manifestado que quiere conformar un equipo que realice un trabajo informado, que pondere las realidades fiscales y sociales del país.Encuentre también en Economía:Cuál es la mejor manera de organizar las finanzas en pareja La fundación de Johana Bahamón está ofreciendo vacantes de empleoTributaria: impuesto de renta se duplicaría para los de ingresos altos

",El tiempo
14,"
Fitch se pronuncia sobre propuesta de reforma tributaria del Gobierno",2021-04-22,"

En medio de la expectativa que hay con el inicio del trámite de la reforma tributaria en el Congreso, la calificadora de riesgo Fitch se pronunció con respecto al articulado que presentó el Ministerio de Hacienda la semana pasada.(Lea también: Sindicatos reafirman paro por reforma fiscal y social)Según la firma, la reforma tributaria es clave para que el Gobierno logre estabilizar la deuda y por lo tanto, será decisiva para cualquier revisión que haga Fitch para la calificación de Colombia.(Le puede interesar, además: ¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?)“Sin embargo, Fitch cree que sería necesario un aumento permanente de los ingresos fiscales para estabilizar y comenzar a reducir la carga de la deuda pública. Una reforma tributaria creíble también anclaría las expectativas fiscales a mediano plazo, respaldando la credibilidad de las políticas y reduciendo la vulnerabilidad a los shocks”, dice el comunicado de la calificadora.Así mismo, llaman la atención y dicen que habría que revisar la dependencia de los ingresos tributarios por parte de personas.“La gran dependencia de la propuesta de las medidas del impuesto sobre la renta de las personas físicas aumenta la incertidumbre sobre el posible impacto en los ingresos, que dependerá del cumplimiento, aunque esto podría mejorarse ampliando la base impositiva y reduciendo las exenciones. El impacto final de la reforma tributaria dependerá de hasta qué punto el Congreso modifique y potencialmente diluya la propuesta”.Finalmente, llaman la atención y dicen que la reforma debería quedar aprobada antes de esta legislatura, el 20 de junio, porque si queda para más adelante será más complicado de tramitar teniendo en cuenta el periodo electoral.Continúe leyendo: - Las grandes empresas con los dividendos más generosos y más rentables- Cargos de la SIC por fallas en venta de boletas en tuboleta.com

",El tiempo
15,"
Inversión extranjera registra alza de 66 % en el primer trimestre",2021-04-22,"

La Inversión extranjera en Colombia creció 66 por ciento en el primer trimestre de 2021, y los sectores con mayor impulso en los tres primeros meses del año fueron software y TI, BPO, agroindustria, energías renovables y metalmecánica, así lo reveló ProColombia al indicar que han concentrado más de la mitad de los proyectos que han arribado al país.(Le puede interesar, además: Las grandes empresas con los dividendos más generosos y más rentables)Según la entidad, entre enero y marzo de 2021, Colombia recibió 33 nuevos proyectos con negocios estimados por 1.595 millones de dólares, mientras que el año pasado en el mismo periodo fueron 960 millones de dólares, cifra que representa un crecimiento del 66 por ciento.(Lea además: Cargos de la SIC por fallas en venta de boletas en tuboleta.com)Con estos nuevos proyectos se estima la creación de más de 23.400 empleos mientras que en 2020 se tenían presupuestados 15.800 puestos de trabajo.“Vemos que el interés de los inversionistas en Colombia se mantiene firme, los empresarios están en la búsqueda de locaciones para relocalizarse y expandirse y nuestro país es reconocido como una opción estratégica y altamente competitiva”, explicó Flavia Santoro, presidenta de ProColombia.Como resultado de la estrategia de nearshoring se tiene la llegada de la compañía de Singapur TDCX del sector de BPO que instaló en Bogotá su primer centro de operaciones en América para sus servicios a Estados Unidos y Latinoamérica.Las inversiones llegaron de mercados como Argentina, Australia, Brasil, Canadá, Chile, China, Estados Unidos, Francia, Italia, Japón, México, Perú, Reino Unido, Suecia y Suiza a Bogotá (16) y a los departamentos de Antioquia (5), Atlántico (4), Valle del Cauca (2), Caldas, Huila, La Guajira, Meta, Risaralda y Santander, con uno cada uno.

",El tiempo
16,"
¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?",2021-04-22,"

Los hogares en pobreza extrema y pobreza recibirán una ayuda de entre 80.000 y 366.101 pesos, los primeros, y de entre 80.000 y 252.142 pesos los segundos, según el número de integrantes que tenga cada familia. Es lo que plantea el Gobierno en el proyecto de reforma fiscal.(Le puede interesar: Consulte si es beneficiario de algún subsidio a través de Bancolombia)Y es que como se recuerda, el proyecto de Ley de Solidaridad Sostenible busca, entre otros, recursos para atender las secuelas que dejó la pandemia del coronavirus en el país, para lo cual plantea un verdadero revolcón, fortalecimiento y focalización de todas las ayudas sociales que brinda el Estado, no solo a través del Departamento de Prosperidad Social, sino del Ingreso Solidario y los subsidios de energía y gas, entre otros.(Lea además: Dividendos de más de $ 29 millones anuales, tendrán que tributar)Una de las primeras novedades que trae la iniciativa tributaria es que el programa Ingreso Solidario pasará a ser una renta básica permanente para contribuir a la reducción de la pobreza, y por ello deja en cabeza del Departamento Administrativo para la Prosperidad Social (DPS) su ejecución, vigilancia y seguimiento.En el proyecto también se define quiénes serán los beneficiarios de esta ayuda, pues si bien serán los hogares en pobreza extrema y pobreza, estos deberán cumplir con algunos requisitos.La iniciativa tributaria indica que, además de esas condiciones, se incluyen los hogares ""que a su vez sean beneficiarios de programas de transferencias monetarias condicionadas y no condicionadas que administra el DPS, como Programa Familias en Acción, Programa Jóvenes en Acción, Programa de Protección Social al Adulto Mayor -Colombia Mayor-, y/o los subsidios para los servicios de energía eléctrica y gas combustible distribuidos por red física, el Programa Ingreso Solidario será complementario""Y agrega el proyecto que también podrán acceder a este programa los hogares que cumplan los requisitos del inciso anterior y no reciban recursos por concepto del subsidio o de las transferencias monetarias mencionadas previamente"".(Además: ¿Peajes dentro de ciudades? Esto propone la reforma tributaria)Así serán las ayudasSi un hogar en extrema pobreza y pobreza está conformado por una sola persona, estos recibirían 80.000 pesos; para otro con dos miembros la ayuda será de 122.034 y 84.047 pesos; a aquellos con tres integrantes se les giraría 183.050 y 126.071 pesos, respectivamente.Cuando un hogar en pobreza extrema y pobreza esté conformado por cuatro individuos la ayuda que recibirá será de 244.067 y 168.095 pesos; los integrados por cinco personas 305.084 y 210.118 pesos, mientras que aquellos con seis miembros obtendrían 366.101 y 252.142 pesos, respectivamente, señala el parágrafo 3 del artículo 18 del proyecto.La iniciativa establece que con el fin de evaluar el acceso y permanencia de los beneficiarios del Programa Ingreso Solidario, se empleará la información socioeconómica de los hogares que se encuentren en las bases de datos como el Sisbén IV, el Registro Social de Hogares, las bases del Instituto Colombiano de Bienestar Familiar -ICBF, la Planilla Integrada de Liquidación de Aportes -PILA, las bases de la Unidad Administrativa Especial Dirección de Impuestos y Aduanas Nacionales -DIAN, las bases de datos transaccionales de entidades públicas y privadas, entre otras.Más noticias de su interés- Salarios de más de $ 10 millones, a pagar impuesto solidario- Entérese quiénes tendrán que pagar el impuesto a la riqueza

",El tiempo
17,"
Reactivación aérea: Aerocivil aprobó 47 nuevas rutas",2021-04-22,"

Desde septiembre del año pasado, cuando el Gobierno permitió el reinicio de las operaciones aéreas en el país, luego de la pausa para mitigar la propagación del covid-19, la Aeronáutica Civil ha desarrollado un intenso trabajo para fortalecer la conectividad del país tanto a nivel nacional como internacional.(Lea también: La reforma vista por trabajadores informales)Ante esto ha autorizado 32 nuevas rutas internacionales y 15 nacionales en estos meses, que brindarán más opciones de transporte aéreo a los colombianos.""Para el sector transporte ha sido prioritario avanzar en la reactivación segura del transporte aéreo en el país, asegurándose que tanto aeropuertos como aerolíneas y usuarios cumplan los protocolos de bioseguridad. Paralelo a esto, la Aerocivil desarrolló las acciones necesarias para seguir ampliando la oferta de rutas para los colombianos, a fin de seguir aportando al turismo y la conectividad. Estas 47 nuevas opciones para viajar tanto a nivel nacional como internacional son una muestra del compromiso del Gobierno con el sector aéreo, fundamental para la recuperación económica del país"", afirmó Ángela María Orozco, ministra de Transporte.(Le puede interesar, además: Los puntos álgidos que prenden el debate de la reforma tributaria)De las 32 nuevas rutas internacionales solicitadas para el transporte de pasajeros, cinco le fueron autorizadas a Copa Colombia y/o Wingo, conectando a Bogotá con Lima, Medellín con Caracas y Cancún, y Cali con Ciudad de México y Guayaquil, todas ellas con siete frecuencias semanales.Así mismo, American Airlines cuenta con tres nuevas rutas que conectan a Nueva York con Bogotá, Medellín y Cali, cada una con una frecuencia semanal.A Jetblue, la Aerocivil le autorizó tres rutas que conectan a Nueva York con Bogotá, Nueva York con Bogotá–Fort Lauderdale y a Newark con Cartagena, cada una de ellas con siete frecuencias semanales.A la aerolínea Jetsmart se le autorizaron dos rutas con siete frecuencias semanales cada una, conectando a Santiago de Chile con Cúcuta y Medellín.De igual forma, la empresa Avianca podrá operar dos nuevas rutas desde Medellín hasta Cancún y hasta Punta Cana, con siete frecuencias cada una.También se le autorizaron dos rutas a la aerolínea Viva Air, que conectan Bogotá con Cancún y Ciudad de México, cada una con siete frecuencias semanales.Finalmente, para la operación internacional, la aerolínea Latam Airlines operará la ruta Santiago de Chile–Bogotá–Miami, con siete frecuencias semanales.(Continúe leyendo: ‘Estaciones Primax deben ser puntos de conveniencia’)""Con la autorización de las nuevas rutas y de nuevas empresas para la prestación del servicio de transporte aéreo internacional de pasajeros, correo y carga, el Gobierno Nacional y la Aeronáutica Civil reafirman su compromiso y la importancia de mantener y fortalecer la conectividad aérea del país. Entendemos que es una fuente de reactivación de la economía, el turismo y el comercio no solo al interior del país sino a nivel internacional, y por eso trabajamos constantemente en brindar mayores opciones"", manifestó Juan Carlos Salazar Gómez, director general de la Aeronáutica Civil.En cuanto a nuevas rutas nacionales, con el objetivo de fortalecer la conectividad de diferentes regiones del país por vía aérea, la Aeronáutica Civil autorizó rutas aéreas a las siguientes aerolíneas:Viva Air, que cuenta ahora con cinco nuevas rutas, cada una con siete frecuencias semanales. Estas conectan a Medellín con Bucaramanga, Pasto, Pereira y Riohacha, y a Pereira con San Andrés.La aerolínea Avianca fue autorizada para cubrir cuatro rutas que unen a Bucaramanga con Santa Marta y Cartagena, Cali con Santa Marta, y Pereira con Santa Marta, cada una con siete frecuencias semanales.EasyFly tiene ahora dos nuevas rutas con siete frecuencias semanales, conectando a Bogotá con Arauca y a Cali con Guapi. También le fue autorizada una ruta que une a Cali con Montería, con tres frecuencias semanales, siendo esta una ruta pionera entre estas dos ciudades.Por último, a Latam se le autorizaron tres rutas con 14 frecuencias semanales, que unen a Bogotá con Armenia y Pasto y a Cali con Barranquilla.Transporte de cargaBuscando fortalecer el abastecimiento de productos a distintas zonas del país y el comercio internacional, y así favorecer la reactivación económica de Colombia, se le autorizaron a la aerolínea Tampa Cargo 14 nuevas rutas, con dos frecuencias semanales.Las rutas a las que se les dio vía libre son:• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia Santa Cruz de la Sierra, en Bolivia.• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia Asunción (Paraguay).• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia São Paulo (aeropuertos Viracopos y Guarulhos) y/o Curitiba y/o Manaos, en Brasil.• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia Montevideo (Uruguay).• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia Lima (Perú).• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia Quito (Ecuador).• Desde Colombia, las rutas Bogotá y/o Medellín y/o Barranquilla y/o Cali hacia Santiago de Chile (Chile).Proyectos aerocomercialesAsí mismo, el Comité Evaluador de Proyectos Aerocomerciales (Cepa), en sesión 96, aprobó prestar el servicio de transporte aéreo internacional de pasajeros, correo y carga en Colombia a los siguientes operadores:A Aeroenlaces Nacionales Sociedad Anónima de Capital Variable (Vivaaerobus), la ruta México-Bogotá-México, con siete frecuencias semanales.A Concesionaria Vuela Compañía de Aviación S. A. P. Volaris, las rutas Ciudad de México-Bogotá-Ciudad de México, con cuatro frecuencias semanales; Cancún-Bogotá-Cancún, con tres frecuencias semanales; Ciudad de México-Medellín-Ciudad de México, con dos frecuencias semanales, y Cancún-Medellín-Cancún, con dos frecuencias semanales.A Vuela Aviación, S. A. (Volaris Costa Rica), las rutas San José (de Costa Rica)-Bogotá-San José (de Costa Rica), con tres frecuencias semanales, y San José (de Costa Rica)-Medellín-San José (de Costa Rica), con dos frecuencias semanales.Finalmente, a United Caribbean Airlines, las rutas Curazao-Medellín–Curazao, con dos frecuencias semanales, y Curazao-Barranquilla-Curazao, con dos frecuencias semanales.La Aeronáutica Civil seguirá analizando las solicitudes que reciba por parte de los operadores para nuevas rutas, buscando seguir fortaleciendo la conectividad aérea de Colombia y así apoyar la reactivación económica del país.(Siga con: Ayudas dirigidas al 40 % de la población buscan atajar la pobreza)Continúe leyendo:-Cómo sacar el certificado del Sisbén- Consulte si es beneficiario de algún subsidio a través de Bancolombia- La reforma vista por trabajadores informales

",El tiempo
18,"
Indicador de seguimiento de la economía mejoró y llegó a -3,48 %",2021-04-22,"

Luego de un arranque negativo para el país, por cuenta de los cierres y restricciones explicadas por una segunda ola de contagios del coronavirus, la economía en febrero mostró una mejora con respecto a enero.(Lea también: Reactivación aérea: Aerocivil aprobó 47 nuevas rutas)Según el Dane, en febrero el Indicador de Seguimiento de la Economía (ISE), que de manera anticipada da una visión de los que puede ser el comportamiento del producto interno bruto (PIB) fue de -3,48 por ciento. Y si se compara con el dato de enero, hubo un alza intermensual de 2,52 por ciento.Según Juan Daniel Oviedo, director del Dane, “para febrero es bueno ver los impulsos mensuales en donde vemos que donde excepto tres renglones están presentando variaciones intermensuales positivas, en las que se ve un impulso del crecimiento de la economía, debido al bache que vimos en enero por cuenta de las medidas de contención sanitaria”.(Le puede interesar, además: Los puntos álgidos que prenden el debate de la reforma tributaria)Para el segundo mes del año, en su serie original, las actividades primarias decrecieron 8,49 por ciento y contribuyeron con -1,10 puntos porcentuales a la variación anual del ISE; las secundarias decrecieron 7,32 por ciento y contribuyeron con -1,27 puntos porcentuales a la variación anual del ISE; mientras las terciarias lo hicieron en 1,60 por ciento y contribuyeron con -1,11 puntos porcentuales.Según Sergio Olarte, economista principal de Scotiabank Colpatria, ""en términos anuales casi todos los sectores siguen cayendo, pero hay que mirar el margen ya que buena parte de los sectores se recuperaron en febrero evidenciando que la reactivación de la economía y de la movilidad después de un segundo pico, mostró una mejora muy sustancial de la actividad económica, especialmente en sectores como el comercio y el transporte que subieron cerca de 10,3 puntos porcentuales mensuales; la agricultura subió 2,28 por ciento y las actividades profesionales cerca de 0,74 por ciento, mientras que las actividades inmobiliarias subieron cerca de 2 por ciento en el margen. El experto agregó que la recuperación de la economía depende de la movilidad que se pueda mantener. ""Lo que se ha mostrado es que en la medida en que no estemos encerrados y que la movilidad sea restringida por cuenta del coronavirus, la economía muestra una resiliencia importante. Por eso es que seguimos pensando que este año vamos a crecer alrededor del 5 por ciento en el PIB y los resultados del ISE de febrero muestran que vamos por buen camino"". El ente oficial también dijo para el mes de febrero de 2021 el ISE, en su serie corregida de efecto estacional y calendario, presentó un crecimiento de 2,52  por ciento respecto a enero de 2021, que registró una variación negativa de 1,15 por ciento con relación a diciembre de 2020.ECONOMÍA Y NEGOCIOS

",El tiempo
19,"
En febrero Colombia redujo su déficit comercial",2021-04-22,"

El déficit de la balanza comercial de Colombia se redujo en 116 millones de dólares el segundo mes del 2021, producto de unas compras al exterior por 3.659,3 millones de dólares y unas ventas externas por 2.944,7 millones de dólares, lo que produjo un déficit de 714,6 millones de dólares.(Lea también: Estos son los requisitos para ingresar al programa Familias en Acción)En el segundo mes del 2020, el país exportó 2.943,6 millones de dólares e importó 3.774,2 millones de dólares dando como resultado un déficit 830,6 millones de dólares. En el acumulado de los dos primeros meses del año el déficit es mayor en 2021 (1.703,3 millones de dólares), que en 2020 (-1.525 millones de dólares). Según el Dane, las importaciones de Colombia en febrero pasado cayeron 1,6 por ciento al totalizar en 3.904,2 millones de dólares, mientras que en 2020 fueron 3.968,4 millones.(Le puede interesar, además: La fundación de Johana Bahamón está ofreciendo vacantes de empleo)El comportamiento obedeció principalmente a la disminución de 24,2 por ciento en el grupo de Combustibles y productos de las industrias extractivas que participaron con 7,9 por ciento del total con 307,3 millones de dólares, a su vez las importaciones de manufacturas participaron con 76,4 por ciento del valor con 2.984,8 millones de dólares seguido por productos agropecuarios, alimentos y bebidas con 15,6 por ciento y 608,7 millones de dólares.En febrero de 2021, las importaciones de Colombia originarias de China participaron con 24,8 por ciento del total de le siguieron las compras externas desde Estados Unidos (24, 3 por ciento), México (7,0 por ciento), Brasil (5 por ciento) y Alemania (3,1 por ciento).En el periodo enero-febrero 2021, las compras externas del país fueron 7.726,3 millones de dólares, lo que significó una disminución de 6,9 por ciento, frente al mismo periodo del 2020.

",El tiempo
20,"
Lanzan nueva tarjeta débito prepago 'para pensionados y endeudados'",2021-04-22,"

La Fintech ExcelCredit se ha enfocado en ofrecer préstamos por libranza a ""pensionados, docentes, empleados públicos y policías"". Ahora añaden a su catálogo de productos una nueva tarjeta débito prepago con un monto de hasta 5 millones de pesos.Esta 'tarjeta educador' está ""diseñada para llevar el crédito en el bolsillo"", según explica ExcelCredit en su página web.Entre las especificaciones están: monto hasta por 5 millones de pesos, plazo hasta 60 meses y una antigüedad mínima requerida de 3 años para docentes provisionales.La entidad dice que esta tarjeta tiene los siguientes beneficios:- No tiene 4 X 1,000 para retiros en cajeros automáticos o compras por datáfono.- No requiere una cuenta de ahorro.- Compras por internet en comercios nacionales.- Permite hacer compras sin contacto.Para solicitar este producto debe acceder al portal web de ExcelCredit y seleccionar la opción 'Productos'. Allí debe seleccionar la opción 'Tarjeta débito prepago', dar sus datos personales y de contacto. También puede acudir directamente a las oficinas o ponerse en contacto con la entidad por vía telefónica.ECONOMÍARecomendados de Economía:Durante marzo se registró el mayor crecimiento del consumo en 14 meses¿Cambiarse o no cambiarse de operador? Vea qué tener en cuentaReforma Tributaria: Novedades sobre renta, IVA e Ingreso Solidario

",El tiempo
