,titulo,fecha,texto,periodico
28,Gobernación y Promigas entregan 9.200 bonos alimenticios a atlanticenses,2021-04-27,"La empresa barranquillera Promigas, su fundación y la Gobernación del Atlántico anunciaron este martes el lanzamiento de 9.200 bonos alimenticios para los atlanticenses más vulnerables del departamento que han visto afectada su situación económica por la pandemia de la covid-19. La entrega de los bonos solidarios se realiza desde esta semana en articulación con la Gobernación del Atlántico en los municipios de Soledad, Luruaco, Juan de Acosta, Baranoa, Malambo, Sabanalarga, Piojó y Usiacurí. La gobernadora del Atlántico, Elsa Noguera, destacó el compromiso y la solidaridad de la empresa con los habitantes del departamento. “Muy agradecida con Promigas y Fundación Promigas por su compromiso con nuestra gente. Nuestras familias contarán con un bono de 50 mil pesos cada uno, que podrán redimir en alimentos y elementos de primera necesidad en los supermercados establecidos. Todos estamos mejor cuando el gobierno y la empresa privada unimos esfuerzos, por un Atlántico con vida”, señaló la gobernadora Elsa Noguera. “Para Promigas lo más importante es proteger la vida. Por eso, entregaremos 9.200 bonos solidarios a las familias más necesitadas del departamento del Atlántico, para que puedan quedarse en casa cuidándose durante la pandemia. Nuestro compromiso con el bienestar de la gente es más firme que nunca”, aseguró el presidente de Promigas, Eric Flesch. Esta iniciativa cuenta con una inversión de $460 millones y se suma a los $22 mil millones entregados por Promigas y sus filiales en el año 2020 para mitigar los efectos de la pandemia en Colombia y Perú.",El Heraldo
29,El dólar se dispara ante incertidumbre de la tributaria,2021-04-27,"La cotización del dólar estadounidense se disparó este martes ante la incertidumbre generada por la propuesta de reforma tributaria que desde esta jornada inició su camino por el Congreso de la República. A las 10:00 a.m. el dólar en Colombia cotizó en promedio a $3.721,88, lo que representó un alza de $62 frente a la Tasa Representativa del Mercado (TRM) para este día, ubicada en $3.659. Hasta el momento, la divisa cotizó a un precio mínimo de $3.702,50 y a uno máximo de $3.738,10. Vale la pena recordar que el dólar no rompía los $3.700 desde finales de marzo.  Noticia en desarrollo...",El Heraldo
30,Ventas para el mes de las madres han crecido hasta un 240%,2021-04-27,"El Día de la Madre es una de las fechas más importantes del año. Durante todo el mes las personas aprovechan para conmemorar aquel ser que les dio la vida a través de detalles y experiencias que les demuestren lo especiales que son. Desde el año pasado, este evento ha dado un vuelco distinto teniendo en cuenta que el contexto actual ha llevado a que las personas adopten diferentes dinámicas para celebrar a sus madres e incluso varíen en el tipo de regalos que les dan en esta festividad. “Durante el 2020, las personas han transformado sus preferencias de regalo para dar en el Día de la Madre. Productos de la categoría de tecnología o ejercicio se han convertido en los protagonistas sobre aquellos detalles tradicionales que solían escoger para dar en esta fecha”, asegura Juan Camilo Pachón, Head de Marketplace para Mercado Libre Colombia. Añade que “el comercio electrónico ha tomado un protagonismo especial al momento de adquirir los regalos, el cual se ha evidenciado en un incremento en las ventas del 240% durante esta fecha en el 2020, cifra que se espera superar en esta ocasión.” comentó  Adicionalmente a este incremento en las ventas que reporta Pachón, la plataforma de comercio electrónico encontró que entre las categorías más buscadas para este mes especial se encuentran: celulares, computación, productos de tecnología, audio y video, deportes y electrodomésticos, mientras que el top 5 de los más vendidos lo conforman productos como: ¿Quiénes están comprando? La plataforma reportó que al analizar el perfil de los usuarios realizando compras para esta festividad, se registra que el 54% de los compradores corresponden a mujeres mientras que el 46% restante corresponde a compradores hombres. De estos usuarios que realizan compras para este día, la plataforma reporta que el 36% de los usuarios se encuentra entre los 25 a 34 años, el 26% está entre los 18 a 24 años y el 19% se encuentra entre los 35 a 44 años.",El Heraldo
31,“El sector privado está decidido a llevar adelante la vacunación”: Daes,2021-04-27,"Tras el aval por parte del Ministerio de Salud, parte del sector privado comenzó a negociar con los laboratorios autorizados para importar vacunas contra la covid-19 al país. Dentro de este grupo de empresarios destacan la empresa manufacturera de vidrio Tecnoglass y la plataforma de ferretería Tül, las cuales manifestaron su intención de traer los biológicos a Barranquilla. El primero en pronunciarse fue el empresario Christian Daes por medio de su cuenta de Twitter. “Tenemos dos buenas negociaciones a punto de salir para conseguir las vacunas. Estoy rezando porque alguno de los dos esfuerzos sea realidad. Quiero cumplir con mi promesa de poner la vacuna a colaboradores, su familia y nuestro bello barrio Las Flores”, escribió el director de operaciones de la empresa barranquillera. Leer más: Empresarios del Atlántico, interesados en adquirir biológicos contra la covid En diálogo con EL HERALDO,  Daes señaló que hasta el momento están conversando con tres laboratorios que han dado el “sí” para venderle a privados, pero en grandes cantidades. “Hay que comprar entre 400 mil a 1 millón de vacunas por orden, pero sorpresivamente, nos han llamado de varias partes del país que se quieren sumar a la causa de comprar vacunas. El sector privado está decidido a llevar adelante la vacunación (…) Se está manejando como una posibilidad que cada uno pague lo que reciba”, dijo el empresario. El director de operaciones de Tecnoglass agregó que las negociaciones se están desarrollando “con cautela” y esperan iniciar el proceso de vacunación antes de finalizar mayo. “Los laboratorios están cotizando a precio del mercado. Nada de especulación”, comentó. Hace una semana, Daes le señaló a EL HERALDO el plan de vacunación de su empresa, el cual consiste en adquirir 60 mil vacunas contra la covid-19 para todo el equipo de la compañía, los familiares de sus colaboradores y los vecinos del barrio aledaño de Las Flores. Para esto la empresa cuenta con un presupuesto de USD 3 millones. Por otro lado, la plataforma de ferretería Tül anunció el inicio de negociaciones para adquirir 10 mil dosis de vacunas contra la covid-19 para todos sus colaboradores en el país. De acuerdo con la información entregada por la compañía, al menos 1.000 dosis serán destinadas a la capital del Atlántico donde cubrirán a 200 ferreteros asociados.",El Heraldo
32,Banrepública no espera tener utilidades en 2021 ni en 2022,2021-04-27,"El gerente general del Banco de la República, Leonardo Villar, aseguró que no esperan utilidades en este 2021 ni para el 2022. Durante un debate de control político realizado este martes en la Comisión Tercera del Senado indicó que en 2020 las utilidades del Banco fueron de $7,5 billones un máximo histórico, las cuales fueron superiores a las del 2019 que llegaron a los $7,1 billones. Lea además:“Buscamos el consenso para la Ley de Solidaridad Sostenible”: Junco “Estas utilidades obedecieron al retorno extraordinario de las reservas internacionales invertidas en bonos en el exterior como consecuencia de la valorización de estos bonos por la caída de las tasas de interés”, precisó. Villar dijo que las utilidades fueron el resultado de condiciones excepcionales a nivel internacional, pero que esta sorpresa de utilidades no se repetirá en 2021 ni en los años sucesivos. “La proyección de utilidades presentada en nuestro informe para el 2021 es negativa y es de 122 mil millones de pesos, no solo van a ser bajas sino que se van a dar  leves pérdidas”, dijo el gerente. Explicó que lo que se ganó de los bonos que se tenían y que se va a recibir en el flujo de caja ya se contabilizó como utilidades y se adelantó y se entregó al Gobierno nacional, unos $13 billones en los dos últimos años. Puede interesarle: Por alta demanda bajan a 0 % el arancel para importar oxígeno En el caso de los nuevos bonos, se sacaron con tasas actuales que son de 0%, por lo que no hay expectativas de utilidades. Este anuncio dejaría sin piso una de las propuestas presentadas por el Centro Democrático como alternativa a la reforma tributaria de adelantar $5 billones de anticipo de utilidades del Banco. Recursos que se manejarían en cuenta especial con destino a superar el problema social y de empleo de la pandemia.",El Heraldo
33,“Buscamos el consenso para la Ley de Solidaridad Sostenible”: Junco,2021-04-27,"El polémico proyecto de Ley de Solidaridad Sostenible que fue presentado por el Gobierno nacional ante el Congreso, es según afirma el director de la Dirección de Impuestos y Aduanas Nacionales (Dian), Lisandro Junco, la principal carta que se juegan para enfrentar los efectos de la pandemia y seguir apoyando a las personas que más lo necesitan a través de los programas sociales. El funcionario dijo en entrevista con EL HERALDO que el Gobierno nacional tiene disposición para llegar a una concertación y revisar todas las propuestas alternativas que se presenten. “Lo que esperamos son propuestas para discutir, dialogar y construir ya hemos recibido varias y hay que revisarlas. Hay un punto y es que en las revisiones hay que mirar las fuentes sustitutas para llegar a esta generación de beneficios para los más vulnerables”, señaló. Para el funcionario, el peor escenario que se puede presentar es que durante el debate en el Congreso “digan no la apoyamos y presenten otra”. Sostuvo que la pandemia  está generando un hueco que cada vez es peor. “Hay que actuar ya y hacer los ajustes fiscales y sociales para ayudar a quienes más lo necesitan”. “Somos un país responsable y nos critican por proponer nuevos ingresos fiscales para generar gasto social donde somos los primeros y un ejemplo a seguir. Nuestra apuesta es progresiva donde los más pudientes van a pagar, los grandes ingresos van a provenir de los que más tienen”, explicó. Se espera que este martes se analice el proyecto, el cual fue radicado con mensaje de urgencia, en las sesiones conjuntas de las comisiones tercera y cuarta. Cabe recordar que Cambio Radical, el Partido Liberal, Colombia Justa Libres y el Partido de la U han dicho que no acompañan la propuesta como está planteada. Incluso el Centro Democrático presentó una propuesta alternativa. No golpea a la clase media Lisandro Junco, quien asumió la dirección de la Dian en marzo de este año, aseguró que uno de los mitos que hay frente al proyecto es que va a afectar a la clase media. Aclaró que en este segmento de la población no hay personas que tengan un patrimonio líquido de $5 mil millones ni son muchos los que tengan rendimientos por dividendos, o ingresos superiores a $10 millones mensuales. “Hay un grupo de personas que tendrán ingresos en el año 2022 de $50 millones, por ejemplo, y lo que hemos dicho es que estas personas en el 2023 cuando presenten su declaración de renta nos podrán ayudar pagando el impuesto por $166 mil que son $14 mil mensuales”, detalló. Alimentos no subirán En cuanto al IVA y los alimentos, recordó que en el país hay productos que son exentos y excluidos. La diferencia es que los primeros tienen una tarifa del IVA del 0%, pero hay un hecho generador, una base gravable, hay sujeto pasivo y un sujeto activo, lo que no pasa con los excluidos. Cuando un producto pasa de ser exento a excluido no hay estos elementos por lo que dijo que no subiría el precio al consumidor. “Otro de los mitos es que se viene el IVA del 5% para los productos de la canasta familiar y lo hemos desmentido. De los productos agropecuarios, que son alimentos, el 90% o más ya son excluidos”, señaló. “Lo que queremos es que la leche, el huevo, la carne fileteada, el churrasco, el lomo, la albóndiga, el pollo, la carne de cerdo, el pescado y los derivados de la leche pasen a ser excluidos”, agregó. Advirtió que la discusión se centra en que algunos productores de los alimentos mencionados se preguntan qué va a pasar con los precios si las materias que usan para su cadena productiva tienen IVA, por lo que deberán incluir este valor en su costo y no subir el precio. “A estos productores por devolución del IVA se les da lo que hemos llamado de manera coloquial un cheque de $860 mil millones, la apuesta de nosotros es que permítanos pasar estos productos, que no son todos los del sector agropecuario, a excluidos para poder tener este cheque y girarlo a las personas más vulnerables. El mensaje es también en pro del consumo de estos productos porque si se gira a los menos favorecidos, a través del Ingreso solidario pueden salir a comprarlos”, destacó. Lisandro Junco reconoce que muchas personas dicen que la reforma se puede evitar poniendo a la Dian a luchar contra la evasión. “Lo que hay que decir es que venimos haciéndolo desde 2018 y hemos recaudado más de $40 billones, lo que suma dos reformas tributarias. Las cifras macroeconómicas muestran que desde el 2018 viene cayendo la evasión, por eso pedimos tres elementos clave”. “El primero es que hay muchas personas que no están pagando impuestos y tenemos que ayudarlas a hacerlo, podemos enviarles una factura del impuesto e incluso suplantar la declaración y transformarla en facturación. Ya hemos venido haciendo pilotos con las declaraciones sugeridas, incluso para el que no paga impuestos”. La facturación electrónica es el segundo elemento y se trata de que todos los contribuyentes de todos los impuestos pidan factura electrónica. Una persona natural va a poder llevarla como renta exenta, es decir entre más facturas tenga menos impuestos paga. “El año pasado se hicieron 3 millones de declaraciones sugeridas y de estas 1.6 millones pagaron, pero hubo quienes no les prestaron atención, por eso le pedimos al Congreso que nos apruebe la facturación ya que esta se convierte en un título ejecutivo con lo que se ahorran los procesos de fiscalización”. Los activos omitidos en el exterior son la tercera clave, donde hay $9,3 billones de unos 38 mil residentes fiscales colombianos. “No se busca iniciar el proceso de fiscalización pues las sanciones son enormes cuando y hay largos procesos penales abiertos, lo que necesitamos ahora es dinero para mantener (los programas sociales). Lo que buscamos, al igual que con la universalización de la renta y la facturación electrónica es presentarles su declaración”. La apuesta es hacer una fiscalización previa y no posterior, que no tiene sanciones o intereses y generar unos $3 billones. “Solo con la universalización de la renta que consideramos va a ser una apuesta sin precedentes algo que ningún país de la región tiene”. El director de la Dian dijo que el Gobierno ha sido 100 % transparente con esta iniciativa y que la apuesta es de sostenibilidad “No es una reforma tributaria, es una reforma social”. “Nuestra propuesta está encaminada a varios elementos, un impuesto nuevo al patrimonio temporal, un impuesto para los ingresos altos, cambiar la tarifa de impuesto a los dividendos, cambiar la progresividad y la tabla del impuesto a la Renta. Nuestra apuesta es que quienes más tienen en este momento sean solidarios y aporten en pro de que las personas puedan recibir el ingreso solidario y la devolución del IVA y que los empresarios puedan contratar empleo y mantengan el que tienen”.",El Heraldo
34,"Al 68,8 % de los barranquilleros le interesa vacunarse",2021-04-27,"En Barranquilla 7 de cada 10 personas están interesadas en recibir la vacuna contra la covid-19. Así lo indican los resultados de la encuesta Pulso Social que realiza el Departamento Administrativo Nacional de Estadística (DANE) en los cuales el 68,8% de los barranquilleros que fueron consultados, durante el trimestre enero a marzo de este año, dijo que estaría interesado en aplicarse la vacuna. Si se compara este resultado con los del Pulso Social del trimestre diciembre de 2020 a febrero de 2021 cuando estaba en 68,9%, se encuentra que se mantuvo estable. En lo que sí se evidenció un aumento fue en los barranquilleros que están muy preocupados de contagiarse con la covid-19, en el pasado informe el dato era del 36,5% y en el actual es de 37,8%. En La Guajira, la posibilidad de contagio preocupa al 65,3% de los consultados (el porcentaje nacional más alto) y en Cartagena solo al 16,3% (el porcentaje más bajo del país). A nivel nacional, en marzo de este año el 72,2% de los consultados por el DANE dijo que tiene interés en aplicarse el biológico. Para el 30,9% de las personas encuestadas hay una alta preocupación de contagiarse con el coronavirus. El director del DANE, Juan Daniel Oviedo, aseguró que la preocupación de contagiarse a nivel nacional ha bajado frente a los datos del mes anterior cuando estaba en 32,2%. “Esto significa que cuando analizamos desde julio del año pasado hasta marzo de este año encontramos dos elementos que pueden estar relacionados con el relajamiento de la norma de autocuidado en las principales ciudades del país donde se consolidó el tercer pico de la pandemia”, dijo el funcionario. En marzo hubo un pico del “sentimiento de cero preocupación” frente al contagio en comparación con febrero de este año, pasado de un 7% a un 15% en marzo de 2021.  ",El Heraldo
35,Investigan a 26 aerolíneas por afectar a usuarios,2021-04-27,"La Superintendencia de Transporte formuló cargos a 26 aerolíneas que operan en Colombia por identificar cláusulas en los contratos que suscriben con los viajeros que los afectan. El superintendente Camilo Pabón Almanza dijo que se habrían encontrado situaciones como contratos en idiomas distintos del castellano, cláusulas que exoneran la responsabilidad de las aerolíneas por daños al equipaje del usuario, cláusulas que permitirían a la aerolínea cambiar unilateralmente el precio anunciado al consumidor o las condiciones del vuelo adquirido por el usuario, entre otros. Estas situaciones irían en perjuicio de los usuarios. Las aerolíneas investigadas son  Aerolíneas Argentinas, Aeroméxico, Air Canada, Air Europa, Air France, Air Transat, American Airlines,  Avianca, Avior Airlines, Copa Airlines, Delta Air Lines, Easyfly, GCA Airlines, Iberia, Jetblue, KLM, Latam, Jetsmart, Regional Express, Satena, Sky Airline, Spirit Airlines, Turkish Airlines, United Airlines, Viva Air y Wingo Supertransporte sanciona a Interjet por $219 millones De acuerdo con la entidad, si bien a las 26 aerolíneas se les abrieron investigaciones por presuntamente incluir cláusulas perjudiciales para los usuarios, hay dos casos en los que se encontraron otro tipo de infracciones. Uno de ellos es Regional Express Américas S.A.S., donde se encontró una presunta infracción, pues no habría cumplido con su obligación de habilitar en el medio de comercio electrónico el contrato de transporte, para que los usuarios puedan acceder a su información, descargarlo e imprimirlo en cualquier momento. La otra empresa es Jetblue Airways Corporation, a la que le formulan cargo por una presunta infracción de la normatividad, al presentar el texto del contrato de transporte aéreo en idioma distinto del castellano. Supertransporte sanciona a Viva Air por vulnerar derechos de usuarios “Esta es una de las actuaciones más trascendentales para el país, pues no se trata de una publicidad en concreto o un problema puntual, sino de las cláusulas que se les están imponiendo a todos los consumidores del país al comprar su tiquete. Las empresas deben revisar y ajustar sus actuaciones frente a cada capítulo de la ley del consumidor”, dijo Pabón Almanza. Destacó que durante varios meses se realizó una investigación que incluyó la revisión de los contratos publicados en las páginas web, así como los requerimientos realizados por la entidad, para verificar si contaban con las normas establecidas para ello. Si durante la investigación se encuentran responsables, las empresas Regional Express Américas S.A.S. y Jetblue Airways Corporation podrían ser sancionadas con una multa de hasta 443 Salarios Mínimos Mensuales Legales Vigentes (SMMLV), mientras que las demás empresas, afrontarían sanciones de hasta 2 mil SMMLV en caso de comprobarse las infracciones administrativas al Estatuto del Consumidor (Ley 1480 de 2011).",El Heraldo
36,Demanda de oxígeno medicinal se dispara en un 74%: Andi,2021-04-27,"El avance de la tercera ola de contagios de la covid en el país ha disparado la demanda de oxígeno medicinal en un 74%, pasando de 330 TPD (toneladas por día) en febrero del año pasado a 575 TPD en abril de este año. Ingrid Marcela Reyes Rey, directora ejecutiva de la Cámara de Gases Industriales y Medicinales de la Asociación Nacional de Empresarios (Andi), aseguró que las empresas productoras y comercializadoras de oxígeno agremiadas en la Cámara están funcionando al 105% de su capacidad. “Actualmente, trabajan 24 horas al día, siete días a la semana, y han realizado inversiones en las plantas, que a la fecha se estiman en alrededor de USD7 millones, entre infraestructura y equipos como concentradores y cilindros de oxígeno”, dijo la funcionaria. Indicó que la Costa Caribe y Antioquia son las regiones en donde hay una mayor demanda a nivel nacional ya que algunas IPS están solicitando de siete a diez veces más oxígeno del habitual por el alto número de pacientes que lo requieren. “Ello ha requerido enfocar el recurso humano, técnico y logístico disponible, a dichas zonas desde el centro de Colombia, con trayectos de cerca de mil kilómetros por carretera y recorridos de dos a tres días, sorteando dificultades geológicas, climáticas y cierres de vías por situaciones de orden público o en mantenimiento como es el caso de La Línea”, dijo Reyes Rey. Explicó que la producción de oxígeno en Colombia ha logrado suplir los picos anteriores, pero aclaró que la capacidad de producción de oxígeno no es ilimitada, al igual que los vehículos para moverlo por todo el país, y los tanques, cilindros y concentradores para suministrarlo a los pacientes. “En caso de que otras ciudades, como Bogotá y Cali, sigan aumentando en número de contagios y demanda de oxígeno se requerirá hacer una distribución del gas a las IPS, pero con el objetivo de no dejar ninguna desabastecida”, señaló la ejecutiva. Ante esta situación se viene trabajando con el Gobierno nacional y autoridades locales en la búsqueda de soluciones como la importación de oxígeno, la puesta en marcha de PSA en clínicas y hospitales (plantas de producción de oxígeno en sitio a pequeña escala), protocolos de uso racional del oxígeno, y campañas de sensibilización para que los pacientes en casa devuelvan a las empresas de gases los cilindros y concentradores de oxígeno tan pronto sean dados de alta. El gremio advirtió que los cilindros y concentradores de oxígeno no cuentan con producción nacional y su adquisición no es fácil debido a su alta demanda mundial. Hizo un llamado para que los pacientes que usan estos equipos, los cuales se entregan en calidad de préstamo mientras terminan su tratamiento en casa, los devuelvan cuando ya no estén en uso. La recolección es gratuita y puede coordinarse al número de atención al usuario que se encuentra en el sticker adherido a los equipos.  ",El Heraldo
37,"Aprobar la reforma tributaria sería avanzar ""de una situación grave a una catastrófica"": Gaviria",2021-04-27,"
""Estamos avanzando de una situación muy grave a una catastrófica y nadie con sus amenazas, ni el fuego amigo, me van a callar"", dijo este martes César Gaviria durante una reunión de los liberales para discutir la postura definitiva de la colectividad frente al proyecto de la reforma tributaria.""No le tuve miedo a Pablo Escobar, qué se lo voy a tener al señor Carrasquilla. No me voy a callar ni me van a intimidar"", aseveró el jefe del partido político que antes había manifestado su intención de votar contra la propuesta del presidente Iván Duque, a través del Ministerio de Hacienda.Así las cosas, el partido ratificará su posición pese a que el lunes, congresistas liberales de la comisiones económicas habían empezado a concertar modificaciones sustanciales al proyecto original que tendrían aceptación del ministro Alberto Carrasquilla.
Lea además: Marchas este 28 de abril siguen en pie, dice la Central Unitaria de Trabajadores


“No le tuve miedo a Pablo Escobar, qué se lo voy a tener a Carrasquilla” dice el expresidente César Gaviria en reunión de bancada para buscar que se ratifique la petición de hundir la Reforma Tributaria. pic.twitter.com/GwdbYzAa49— Ricardo Ospina (@ricarospina) April 27, 2021
 

El jefe liberal insistió en que ""hay que cuidarse del ministro Carrasquilla, quien resultó más peligroso que la pandemia"". Y aclaró que no pedirá su renuncia ""porque se queda. Solo le digo: váyase y no nos joda más"".También señaló al encargado de la cartera de Hacienda diciendo que ""no quiso comprar vacunas (contra el covid-19) y se apoderó del poder de comprar las mismas"".El respaldo de los rojos, según el propio Carrasquilla y el ministro de Interior, Daniel Palacios, es necesario para que el proyecto de ley sea aprobado en el Congreso, ambos han reconocido antes que sin sus votos la reforma tributaria no pasará.
",El pais
38,Dólar subió más de $63 este martes y abrió la jornada a $3.722,2021-04-27,"
Este martes a las 8:15 a.m. el dólar abrió su negociación con un precio promedio de $3.722,84, que representó un aumento de $63,22 frente a la Tasa Representativa del Mercado, TRM, ubicada para la jornada en $3.659,62.El precio máximo alcanzado fue de $3.730,00 y el mínimo de $3.714,00. En los primeros minutos del día se negociaron US$92 millones, a través de 139 transacciones.La creciente incertidumbre económica suscitada por la reforma tributaria y los múltiples impedimentos expresados por el Congreso a la propuesta del Gobierno Nacional dispararon el precio de la divisa en Colombia.El dólar no rompía la barrera de los $3.700 desde el pasado 31 de marzo, cuando se cotizó en promedio a $3.736,91 , el valor más alto en lo que va del año.
Lea además: Reforma tributaria entra en semana decisiva, ¿qué cambios han propuesto los partidos?
Los rendimientos de los bonos del Tesoro estadounidense aumentaron con los futuros de índices bursátiles estadounidenses, ya que los informes de ganancias respaldaron el optimismo de que el mundo desarrollado está en un camino firme hacia la recuperación económica.Dado que gran parte del optimismo de las ganancias ya se ha tenido en cuenta en las acciones que cotizan cerca de los récords, los inversores pueden estar esperando ritmos más fuertes para avivar el próximo movimiento hacia arriba.Bloomberg asegura que se espera que los datos estadounidenses de esta semana muestren un crecimiento acelerado a un 6,8% anualizado en el primer trimestre.El crudo estadounidense West Texas Intermediate ganó 0,9 % a US$62,45 el barril, mientras que el crudo Brent aumentó 0,7 % a US$66,11 el barril.
",El pais
39,Duque aplazó el Día de la Madre en Colombia para el 30 de mayo,2021-04-27,"
Colombia no celebrará el Día de la Madre este 9 de mayo por decisión del presidente Iván Duque. El mandatario aseveró este lunes, durante su programa televisivo 'Prevención y Acción', que la conmemoración fue aplazada para el 30 de mayo, debido a la situación de la pandemia en el país. ""Esto nos permite ganar unos días, donde no queremos exacerbar la carga viral del virus dentro de las familias colombianas y que podamos tener una celebración, obviamente con los protocolos de bioseguridad, tranquila y en armonía con todas las madres del país"", puntualizó Duque. Aseguró que la postergación de la celebración del Día de la Madre fue tomada en común acuerdo con el Comité asesor para el manejo de la pandemia y será comunicada a los representes del sector comercial.
Lea también: Reforma tributaria entra en semana decisiva, ¿qué cambios han propuesto los partidos?En relación al aplazamiento de la celebración, el ministro de Salud, Fernando Ruiz, dijo que el 30 de mayo es una fecha tentativa. ""Esperamos que para ese momento tengamos una reducción en el nivel del pico (de contagio) que llevamos y hayamos avanzado en la vacunación de mayores de 60 años, reduciendo el riesgo de contagio"", afirmó.Según cifras de la Federación Nacional de Comerciantes (Fenalco), para el Día de la Madre los colombianos gastan en promedio entre $100.000 y $200.000 ""en ropa, calzado, accesorio, invitaciones a restaurantes, viajes, bonos de regalo, etc"".La ocupación de Unidades de Cuidados Intensivos en el país es del 81 % (hasta este lunes), de acuerdo al Ministerio de Salud.
Lea además: Valle volvió a registrar menos de mil casos de covid-19 este lunes, pero muertes no dan tregua
",El pais
40,"Opinión: Articulación para mejor infraestructura en el Valle
",2021-04-27,"
El 2021 traerá para Cali y el Valle avances muy relevantes en movilidad e infraestructura, como resultado del trabajo de articulación público-privada que se viene realizando.Recientemente la Financiera de Desarrollo Nacional (FDN) abrió el proceso de selección para la estructuración de los estudios de factibilidad del tren de cercanías. Con esto, junto a la creación de la Autoridad Regional de Transporte y el ente gestor del tren, se logrará el aval técnico y financiero del Gobierno Nacional para la construcción del primer tramo entre Cali y Jamundí. Es un paso contundente para consolidar a escala regional, un sistema de transporte férreo moderno y de bajas emisiones.



Manuel Reina, gestor de Infraestructura y Competitividad de Propacífico.
Foto: Especial para El País

En esta línea de movilidad, para la Troncal Oriental del sistema de transporte MÍO, se adelanta la ejecución de los tramos 1 y 2, y se abrirá la licitación del tramo 3 al finalizar este semestre. Esta troncal será determinante para mejorar la conectividad en el sentido norte – sur y oriente, fortaleciendo la oferta de movilidad para cerca de 408 mil habitantes en su zona de influencia. Esto además contribuye a la recuperación del sistema masivo, al agregarle una porción importante de demanda.
En este sentido, la integración del Tren de Cercanías con el MÍO será crucial para lograr un transporte público eficiente y sostenible, lo cual reduciría la congestión urbana y mejorará la experiencia de viaje de los ciudadanos. No olvidemos que la congestión trae grandes costos económicos y sociales, dado que aumenta los tiempos de desplazamiento hacia los lugares de trabajo, estudio, servicios, ocio y residencia.
Un estudio reciente del Banco Interamericano de Desarrollo muestra que en 2019 los habitantes de Bogotá perdieron 31 horas detenidos en el tráfico. Así mismo, los usuarios de auto en Santiago de Chile, perdieron en congestión el 5% del salario mediano diario. Por esto, se deben seguir materializando proyectos que impulsen la atractividad del transporte público y mejoren la movilidad.
Adicionalmente, los accesos urbanos son fundamentales para la movilidad y la competitividad.  Dentro de esta categoría, en mayo se adjudicará el proyecto de la Nueva Malla Vial del Valle por $3 billones. Será el primer proyecto 5G en iniciar en Colombia. Comprende obras nuevas en los accesos a Cali y Palmira, e intervenciones clave en los corredores intermunicipales. Se estima que generará cerca de 32.700 empleos directos, indirectos e inducidos.
De otro lado, tenemos el compromiso del Ministerio de Transporte de abrir en el segundo semestre la licitación para finalizar la doble calzada Buga – Buenaventura. Con el licenciamiento de la Vía Mulaló – Loboguerrero, se espera iniciar este año su fase de construcción, que una vez finalizada, reduciría en una hora el trayecto entre Cali y Buenaventura.
Los avances en estos proyectos de alto impacto regional responden al trabajo conjunto entre: Gobernación del Valle, alcaldías, Bloque de Congresistas, sector privado, gremios y academia. Debemos seguir en esta ruta de articulación para contribuir significativamente a la reactivación económica, al mejoramiento de la calidad de vida y al desarrollo sostenible de nuestro territorio.
*Gestor de Infraestructura y Competitividad de ProPacífico.
",El pais
41,Dólar abre la semana a $3.638 y cae levemente este lunes frente a la TRM,2021-04-27,"
Este lunes a las 8:00 a.m. el dólar abrió su negociación con un precio promedio de $3.638,03, que representó una caída de $2,04 frente a la Tasa Representativa del Mercado, TRM, ubicada para la jornada en $3.640,07.El precio máximo alcanzado en los primeros minutos del día fue $3.640,00 y el mínimo de $3.635,00. Se han negociado US$27 millones, a través de 41 transacciones.Los rendimientos de los bonos del Tesoro de EE. UU. aumentaron en medio de la confianza en que la Reserva Federal seguirá siendo flexible, incluso cuando el crecimiento sólido lleva a la economía más grande del mundo de regreso a niveles previos a la pandemia del coronavirus.
Lea además: Reforma tributaria entra en semana decisiva, ¿qué cambios han propuesto los partidos?
Bloomberg destaca que mientras las economías emergentes, desde India hasta Brasil, están lidiando con un aumento repentino de Covid-19 o frenos renovados, el mundo desarrollado está en un camino de recuperación más firme con un ritmo más rápido de vacunación.Los datos del jueves pueden mostrar que el producto interno bruto de EE. UU. Aumentó a un ritmo anualizado del 6,9 % de enero a marzo después de una tasa más moderada del 4,3 % en el trimestre anterior.Otros informes de esta semana pueden mostrar un repunte en la confianza del consumidor y un sólido gasto personal.El crudo estadounidense West Texas Intermediate bajó 2 % a US$60,88 el barril, mientras que el crudo Brent se hundió 2 % a US$64,77 el barril.
",El pais
