,titulo,fecha,texto,periodico
10,"
Las tres estrategias para darle impulso a la industria gastronómica",2021-04-18,"

Con las nuevas medidas impuestas por las autoridades locales y departamentales para tratar de contener el tercer pico de contagios de covid-19 en el país, que incluyen restricciones a la movilidad de las personas, pico y cédula, y confinamientos selectivos que tienen graves efectos sobre el comercio y la industria gastronómica, representantes de este último sector lanzaron una propuesta con el fin de mitigar y darle un impulso a sus actividades en medio de la pandemia.(Le puede interesar, además: Los puntos de la reforma tributaria que ya desataron controversia)La estrategia planteada desde el sector horeca, que incluye a los hoteles restaurantes y cafeterías del país, está basada en tres pilares: fomento al consumo en locales, mejoramiento en los canales de vetas y efectividad en la publicidad y el marketing.(Lea además: Análisis: Que paguen los pecadores)Según Alejandro Díaz, presidente de Sushi Fans “la reactivación económica del sector no puede estar basada en domicilios, sino en un modelo de negocio que tenga diferentes canales de venta. En nuestro caso, desde la fundación de la marca, le hemos apostado a una página web dedicada al pide online, tener un número propio de Call Center y aliados estratégicos. Esto le da un peso enorme a la proyección que tenemos en Bogotá, con 19 puntos de venta”.Pero más allá del modelo multicanal que permita mejorar la experiencia del cliente y facilitar la compra, a través del ecommerce, Whatsapp business, redes sociales, aliados de domicilios, Apps propias, están otras dos alternativas que pueden dinamizar la industria gastronómica en medio de la difícil coyuntura por la que atraviesa el país por cuenta de la pandemiaEn ese sentido, el experto sostiene que se debe fomentar el consumo en los locales ofreciendo al consumidor altos estándares de salubridad, planes activos que no solo generen un tráfico relevante, sino también, que brinden experiencias diferenciales y promocionales, entre otros.""Ahí es donde las buenas prácticas de manipulación de alimentos y una estrategia comercial, tienen que unirse para que el cliente se sienta tranquilo de consumir en nuestros restaurantes"", advierte Díaz. Lo anterior debe ir complementado con una acertada gestión de marketing y publicidad que incluya aspectos como contenido: que atraiga a los consumidores de manera diferencial y que genere recordación de marca. ""Salir de lo tradicional, es la primera regla"". También contar con pauta segmentada según las necesidades y la geolocalización de los consumidores, y elevar la presencia en redes sociales, donde un aspecto fundamental es la periodicidad y tener una excelente vitrina del producto, precisó el experto.Continúe leyendo:- David Vélez, el multimillonario colombiano que pocos conocían- Wom se defiende de acusaciones sobre presunta publicidad engañosa

",El tiempo
11,"
Wom se defiende de acusaciones sobre presunta publicidad engañosa",2021-04-18,"

Las directivas de Partners Telecom Colombia, dueños del operador Wom que la semana pasada se estrenó en este mercado en el país, argumentan que su propósito es visibilizar las malas prácticas existentes en el segmento de la telefonía celular que persisten en el país. Esto a raíz de la investigación que les abrió la Superintendencia de Industria y Comercio (SIC) por la agresiva campaña de expectativa que lanzaron con la marca 'Clavostar', compañía ficticia que evidencia unos supuestos engaños a los consumidores.(Lea también: Formulan pliego de cargos contra Wom por presunta publicidad engañosa)Y mientras la SIC advirtió que dicha campaña podría inducir a error y engaño a los consumidores y podría contener elementos para catalogarla como publicidad engañosa, las directivas de Wom sostienen que con esta marca y estrategia se ""resalta y hace remembranza a la historia de las malas prácticas de las telecomunicaciones en el país"".(Le puede interesar, además: David Vélez, el multimillonario colombiano que pocos conocían)Al tiempo que reconocieron que 'Clavostar' es una iniciativa diseñada y ejecutada por WOM en Colombia con el objetivo de visibilizar, a través de la parodia y la sátira, las injusticias de la telefonía móvil en el país, recalcaron que ha atendido los requerimientos previos hechos por la SIC para dar claridad sobre esta estrategia publicitaria y que seguirán trabajando en colaboración con la entidad con el fin de atender la investigación. ""PTC está en plena disposición de colaborar con las autoridades para resolver cualquier duda, pregunta o comentario al respecto"", indicaron.“Si algo nos caracteriza, es la honestidad para hablar de frente sobre las necesidades de los colombianos. Sabemos que los consumidores se han identificado con nuestro estilo de comunicación y evidencia de esto son los más de 6,5 millones de visualizaciones que ha tenido el comercial de Clavostar, con un sentimiento positivo del 93 por ciento en la conversación digital"", indicaron los coveros de este nuevo operador. E insistieron que están comprometidos en visibilizar las malas prácticas a las que actualmente se enfrentan los usuarios con relación a sus servicios de telefonía móvil, lo cual ha sido el único objetivo de 'Clavostar'.Aclararon, además, que la investigación iniciada por la SIC, no compromete ni está relacionada con la comunicación, publicidad ni con la oferta de servicios y productos que WOM lanzó en el país, la cual ha tenido una acogida excepcional entre los colombianos y en tan sólo 5 días ha dinamizado el sector de las telecomunicaciones.

",El tiempo
12,"
Entregaron millonaria donación para ayudar a Pymes colombianas",2021-04-18,"

El Gobierno Nacional, a través del Ministerio de Comercio, Industria y Turismo y la Agencia Presidencial para la Cooperación Internacional, firmó un acuerdo para apoyar la recuperación de las micro, pequeñas y medianas empresas del país.El acuerdo se firmó con el Fondo de Abu Dabi para el Desarrollo (ADFD), con el cual se logró un financiamiento de 10 millones de dólares para apoyar a este tipo de empresas, afectadas por la pandemia de covid-19. (Lea también: Así se puede comprar vivienda sin cuota inicial en Colombia).Esta financiación, según fuentes del Ministerio, busca respaldar a más de 1.600 mipymes, para que esas empresas “puedan conectarse mejor con las cadenas de valor locales y globales, y mejorar su acceso a los mercados de exportación”.La financiación obtenida de los Emiratos Árabes Unidos hace parte de un memorando de entendimiento firmado por el ADFD y la Agencia Presidencial de Cooperación Internacional, por un total de 45 millones de dólares, que apoyarán varios proyectos que hacen parte del Plan Nacional de Desarrollo. Khalifa al Qubaisi, subdirector general del ADFD, aseguró que el desarrollo integral del sector permitirá a Colombia alcanzar los objetivos de la Agenda 2030 en los Objetivos de Desarrollo Sostenible (ODS) 8 y 9.(Además: Estos son los tapabocas que Avianca permitirá en sus vuelos).“El proyecto, como los otros que hemos financiado en Colombia, tendrá un gran impacto en la economía, ya que fomentará la innovación en el sector de las mipymes, elevará su productividad y volúmenes de exportación, aumentará la competitividad y generará cientos de puestos de trabajo, impulsando así su contribución al desarrollo económico sostenible”, señaló Al Qubaisi.Por su parte, Ángela Ospina de Nicholls, directora de APC-Colombia, dijo sobre el acuerdo: “El Gobierno de Emiratos Árabes y el Fondo han sido grandes aliados de Colombia, especialmente, en la superación de los efectos causados por la pandemia del covid-19, y por ello agradecemos su contribución a los esfuerzos del Gobierno”.“Desde APC-Colombia hemos buscado darle celeridad a la ejecución de estos recursos no reembolsables del Fondo Abu Dhabi para el Desarrollo, importantes en este proceso de reactivación segura del país y en el cumplimiento de una Colombia con equidad”, agregó.(En otras noticias: Con decreto, Gobierno ordena plan de austeridad).Este memorando también ha permitido apoyar la política de primera infancia: se han invertido más de 10 millones de dólares en en la construcción y dotación de 37 Centros de Desarrollo Infantil (CDI) en 15 departamentos del país, que benefician a casi 5.000 niños.EL TIEMPO

",El tiempo
13,"
Estos son los tapabocas que Avianca permitirá en sus vuelos",2021-04-18,"

Apartir del próximo 14 de abril, la aerolínea Avianca solo aceptará en sus vuelos el uso de tapabocas quirúrgicos o estándar sin válvulas, y aquellos fabricados en tela.(Le puede interesar: El 93 por ciento de las empresas quiere vacunar a sus empleados).La decisión fue tomada por la empresa tras actualizar sus protocolos de bioseguridad, que acogen recomendaciones de la Organización Mundial de la Salud (OMS), la Organización Panamericana de la Salud (OPS) y directrices del Ministerio de Salud. Cabe recordar que la Resolución 000411 de 2021 de esta entidad señala que solo está permitido el uso de tapabocas quirúrgico para vuelos locales o internacionales, que salen o llegan al país. Y recomienda, para personas mayores de 60 años o que presenten alguna enfermedad, el uso de tapabocas tipo N95.(Además: Reforma: estas son las novedades sobre renta, IVA e Ingreso Solidario).En ese orden de ideas, se restringe el uso de máscaras antigás o con filtros externos, con válvula y bufandas o pañoletas que sean usadas como protección respiratoria, así como caretas sin tapabocas.Es importante señalar que las mascarillas y tapabocas son de uso obligatorio durante todo el vuelo.



Facebook
Twitter
Enviar
Linkedin




Tapabocas permitidos a bordo de vuelos de Avianca.

Foto:
Avianca





Facebook
Twitter
Enviar
Linkedin




Tapabocas NO permitidos en vuelos de Avianca

Foto:
Avianca

Antes de subir al aviónAlgunos de los protocolos de bioseguridad que deben cumplirse antes de subir a un avión de Avianca son:• Uso del tapabocas en todas las fases del vuelo, cubriendo nariz, boca y mentón.• Verificación de la temperatura corporal al ingreso de la terminal.• Desinfección continua de las manos.• Todo pasajero con prueba de covid-19 con resultado pendiente o positivo, ocon sintomatología respiratoria o indicativa de covid-19, debe manteneraislamiento obligatorio y abstenerse de presentarse a abordar un vuelo.ECONOMÍA Y NEGOCIOSEncuentre también en Economía:La llamativa campaña del sector privado frente al covid-19¿Cómo recibir devolución del IVA en abril y saber si es beneficiario?Ofertas de empleo en Spring: vacantes de empleo en Colombia

",El tiempo
14,"
¿Habrá otro impuesto para los carros? Esto es lo que se sabe",2021-04-18,"

Esta semana fue radicado en el Congreso de la República un proyecto de ley por medio del cual se busca incentivar no solo la movilidad eléctrica en el país, sino también convertir a Colombia en líder fabricante y ensamblador de vehículos eléctricos de Latinoamérica. El proyecto, que deberá ser votado en cuatro debates en las comisiones económicas de Cámara y Senado, está encaminado a promover la compra y fabricación de vehículos terrestres impulsados por energía eléctrica.Para esto, los representantes Germán Navas (Polo Democrático) y Edward Rodríguez (Centro Democrático) proponen que el gravamen arancelario en la importación de vehículos eléctricos y las estaciones de carga sea del 0 por ciento, y para los vehículos híbridos, del 5 por ciento hasta el año 2030. Además, como una forma de incentivar su compra proponen no cobrar el impuesto de vehículos, mal llamado ‘impuesto de rodamiento’.(Además: Revisión técnico mecánica de los eléctricos, en el limbo).Producción y ensamblajePara convertir a Colombia en un “clúster de la industria ‘verde’ en toda la región”, los congresistas Navas y Rodríguez proponen que las empresas colombianas que se dediquen a la producción y ensamble de vehículos eléctricos estén exentas del pago del impuesto al consumo, a partir del momento en que se apruebe la ley y hasta el año 2040.De igual forma, los importadores nacionales o extranjeros de autopartes para el ensamblaje o fabricación de vehículos eléctricos con sede en Colombia tendrán un gravamen arancelario del 0 por ciento hasta el año 2030; mientras que a los fabricantes o ensambladores, nacionales o extranjeros, se les hará devolución del 100 por ciento del pago sobre el IVA en el año gravable, a partir de la promulgación de la ley y hasta el año 2040.(Le recomendamos: Más irregularidades en procedimientos con fotomultas).Además, todas las empresas nacionales o extrajeras que operen en Colombia dedicadas a las actividades industriales y comerciales de vehículos eléctricos estarán exentas del pago de impuesto de industria y comercio (ICA).Por último, se plantea la creación de un ‘impuesto verde’ para la compra de vehículos particulares con motores de combustión interna o que operen con combustibles fósiles (ACPM y gasolina).(Tal vez le interese: ‘No se puede decir que empeoró la protección del espacio público’).REDACCIÓN VEHÍCULOS

",El tiempo
15,"
Propuesta de quitar los bienes exentos de IVA levanta ampolla",2021-04-18,"

Aunque analistas y empresarios comparten la necesidad que tiene el país de lograr los recursos para comenzar a enderezar las finanzas públicas tras el impacto del covid-19, una vez el Gobierno radicó el proyecto de Ley de Solidaridad Sostenible en el Congreso se escucharon voces a favor y en contra de la iniciativa. La principal polémica provino de empresarios y analistas por la decisión de plantear la eliminación de la categoría de bienes exentos de IVA, que les permite a los productores descontar del impuesto de renta el IVA que paguen en sus insumos.

Los insumos para la producción de alimentos como el arroz, la carne, el pollo, los huevos, el cerdo, la leche y el pescado van a tener un sobrecosto


FACEBOOK

TWITTER

En una posición conjunta, los avicultores, porcicultores, piscicultores, arroceros y productores de leche, representados por los gremios Fenavi, Pork Colombia, Fedeacua, Fedearroz y Asoleche, advirtieron que de aprobarse la medida el costo de huevos, pollo, carne y la leche tendrían un incremento en sus precios.(Lea también: Sindicatos reafirman paro nacional por reforma fiscal y social)“Los insumos para la producción de alimentos como el arroz, la carne, el pollo, los huevos, el cerdo, la leche y el pescado van a tener un sobrecosto que en algunos sectores de la cadena será entre el 5 y el 10 por ciento, valor que lo tendrá que pagar el consumidor”, indicaron. El director del centro de estudios económicos Fedesarrollo, Luis Fernando Mejía, dijo que este planteamiento del Gobierno va en contravía de las recomendaciones de la Comisión de Expertos en Beneficios Tributarios, por lo cual cree que una mejor salida es fijar una tarifa del 2 por ciento de IVA para todos los bienes exentos y subirla gradualmente.

Esperábamos esfuerzos más contundentes en la austeridad del gasto y en la reducción del tamaño del Estado


FACEBOOK

TWITTER

El ministro de Hacienda, Alberto Carrasquilla, indicó que cualquier efecto que exista en los precios afectará de forma diferencial según el lugar de la distribución del ingreso que tenga el hogar que termina comprando un bien que tiene una cadena larga o corta de insumos del agro. Y dijo que para enfrentar estos efectos está la compensación del IVA propuesta, de 50.000 pesos mensuales para los hogares más pobres.“El régimen de excluidos distorsiona muchísimo la realidad comparativa entre diferentes sectores, dependiendo de las cadenas. Me parece que es un primer paso, ese tránsito del régimen exento al excluido, en la modernización de nuestro sistema del IVA. Esto lo discutimos largamente con la Comisión de Expertos”, agregó.(Además: ¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?)Más vocesPara María Claudia Lacouture, presidenta de la Cámara de Comercio Colombo Americana (Amcham Colombia), es preciso revisar los impuestos verdes y la expansión de la proporción del IVA a bienes de la canasta familiar, así como la tarifa especial de renta de 24 por ciento para las pequeñas empresas, recalcando que lo más relevante es tener una reforma que tenga consenso, que cubra las necesidades y que permita a los empresarios seguir siendo el motor de la recuperación.



Facebook
Twitter
Enviar
Linkedin




Jaime Alberto Cabal es el actual presidente de Fenalco, fue ministro de desarrollo y embajador.

Foto:
Néstor Gómez. EL TIEMPO

En este sentido, Jaime Alberto Cabal, presidente de Fenalco, mostró su preocupación no solo por algunas medidas contempladas en el documento, sino por el momento coyuntural que vive el país, ya que las restricciones se han agudizado.“Esperábamos esfuerzos más contundentes en la austeridad del gasto y en la reducción del tamaño del Estado”, indicó. Por su parte, la calificadora Moody’s aseguró que, en su concepto, las autoridades actuarían para subir los ingresos del Gobierno para apoyar la consolidación fiscal y crear espacio para aumentar el gasto social. “Esto último es relevante dada la prevalencia de una alta desigualdad de ingresos, condición que se agudizó como resultado de la pandemia y que expone al perfil crediticio de Colombia a mayores riesgos sociales”, aseguró la calificadora.Encuentre también en Economía:‘Si hicimos reformas para desmovilización, cómo no por los más pobres': DuqueReforma fiscal: ¿En qué se les hizo caso a los expertos y en qué no?El duro impacto de la reforma tributaria en el cine colombiano

",El tiempo
16,"
Revisión técnico mecánica de los eléctricos, en el limbo",2021-04-18,"

Entre la espada y la pared están los propietarios de automóviles y motos eléctricos, a los que, por tiempo, ya se les cumplió la fecha de la revisión técnico mecánica, a la que están obligados según la resolución 6589 de 2019 del Ministerio de Transporte.(Le recomendamos: Más irregularidades en procedimientos con fotomultas).El vocero de un grupo de propietarios de motocicletas eléctricas le dijo a EL TIEMPO que están preocupados porque tienen que “andar huyéndoles” a los policías de tránsito y esquivando los retenes al no tener el certificado de revisión técnico mecánica vigente.“Lo que está pasando es que los policías, aun cuando se les menciona que no tenemos CDA en Bogotá, han inmovilizado los vehículos con sus respectivas multas”, indicó la fuente, quien agregó que solo hay CDA que prestan este servicio en Ibagué, Medellín y Cartagena.En efecto, en Bogotá no hay centros de diagnóstico automotor, CDA, acreditados y homologados para certificar vehículos eléctricos, un parque automotor que crece año tras año desde la llegada al país del primer carro eléctrico hace un poco más de 12 años, el Reva, que venía de India.En el 2018 había en el país 3.847 vehículos eléctricos; en el 2019, 7.108, y en el 2020, 10.612; de los cuales el 53 por ciento (5.643) son ciclomotores; el 16 por ciento (1.726), automóviles; el 13 por ciento (1.377), motocicletas, y el 18 por ciento restante (1.866) corresponde a camión, bus, buseta y microbús, según el Runt.(Lea también: Proyecto de ley para reducir tarifas del SOAT).La problemáticaVolviendo a la Resolución 6589 de 2019 del Ministerio de Transporte, esta fijó las directrices de revisión de los eléctricos e híbridos, por lo cual en el caso de las motos eléctricas deben pasar por el primer diagnóstico dos años después de la fecha de matrícula, y a partir de allí, cada año. Los automóviles tendrán la primera revisión a los seis años.Esa norma también les da directrices a los centros de diagnóstico automotor para el procedimiento de acreditación ante el Organismo Nacional de Acreditación de Colombia, Onac, con base en las normas NTC-5375, 5385, 6218 y 6282.El TIEMPO tuvo acceso a la respuesta que el Ministerio de Transporte les dio a algunos usuarios sobre esta problemática a través de un derecho de petición, en la que les informa que ningún centro de diagnóstico automotor ha hecho solicitudes y que conoce la dificultad para los propietarios de los vehículos eléctricos con la revisión técnico mecánica.En esa respuesta, el Ministerio de Transporte agrega que esa decisión pertenece a los CDA, que son “una iniciativa privada, es decir, son estos quienes determinan si quieren solicitar la autorización para la revisión de esa tipología vehicular, por tal motivo la Subdirección no puede proceder sin previa solicitud y cumplimiento de los requisitos por parte de los centros de diagnóstico automotor…”.(Además: Tras golpe de pandemia, en marzo la venta de vehículos subió 86 %).Al respecto, Gonzalo Corredor Sanabria, presidente de ASO-CDA, el gremio que reúne a los centros de diagnóstico automotor del país, le dijo a EL TIEMPO que a esa explicación le falta un pedazo, “es una verdad a medias”.Corredor estuvo de acuerdo en que, en efecto, los CDA tienen que habilitarse y acreditarse ante el Onac en cada actividad que deben realizar (motos, autos, etc.); en este caso, para revisar y certificar vehículos eléctricos, pero que hasta el momento los ministerios de Transporte y Ambiente no han dado las pautas sobre cómo se debe hacer este proceso.Según explicó, debe haber una norma técnica expedida por el Icontec que toma mucho tiempo, y los ministerios de Transporte y Ambiente se han demorado en determinar cuáles deben ser las revisiones que se les deben hacer a estos vehículos, la estructura tarifaria o de costos y qué clase de equipos deben usar.

Hay un círculo vicioso en el que no se ha determinado eso. Nos dicen que no hagamos la de emisión de gases, pero las baterías eléctricas también pueden ser generadoras de accidentes


FACEBOOK

TWITTER

“Hay un círculo vicioso en el que no se ha determinado eso. Nos dicen que no hagamos la de emisión de gases, pero las baterías eléctricas también pueden ser generadoras de accidentes; no se ha resuelto el método de revisión y cuál debe ser la tarifa. Estamos a la espera de qué se decida”, dijo Corredor.Para el dirigente gremial este es un cuello de botella que está afectando a los propietarios de vehículos eléctricos. Sin embargo, aseguró que desde ASO-CDA ya han hecho convenios con algunos proveedores y están haciendo pruebas piloto, pero insiste en que los ministerios procedan con la regulación. “Estamos dispuestos si hay reglas claras de cómo tenemos que hacerlo”, afirmó.Por su parte, el Ministerio de Transporte, en la respuesta al derecho de petición de los propietarios de vehículos eléctricos, les dijo que realizarían mesas de trabajo con el Onac y los centros de diagnóstico automotor “para tratar dicha situación, una vez finalizara la medida de aislamiento preventivo obligatorio por la presencia del virus covid-19”. Esto fue a mediados del año pasado.(Tal vez le interese: Por anomalías con cámaras de fotomultas investigan a 14 entidades).Lo que debe saber si compra una moto o bicicleta eléctricaA través de la Resolución 160 del 2017, el Ministerio de Transporte dio a conocer las normas que rigen en todo el territorio nacional para la circulación de los vehículos automotores de tipo ciclomotor, tricimotor y cuadriciclo de combustión interna o eléctrica, y, claro, las motos eléctricas.Para esto se creó la categoría ‘ciclomotores y bicicletas eléctricas’, en la que cualquier automotor de dos (2) ruedas, cuya potencia supere los 350 W, tenga un peso mayor de 35 kg y/o una velocidad superior a 25 km/h estará regulado por la legislación de transportes, es decir, el Código Nacional de Tránsito.Esto significa que deben tener matrícula (placa) y licencia de tránsito, conocida popularmente como tarjeta de propiedad. Aunque están exentas de impuesto, deben tener Seguro Obligatorio de Accidentes de Tránsito, Soat, con una tarifa inferior a la de una moto de entre 100 y 200 cm³, registrado en el Runt. Sus conductores deben tener licencia, usar casco y están obligados a circular por un carril de la calzada. No pueden usar las ciclorrutas.(Siga con: ¿Peajes dentro de ciudades? Esto propone la reforma tributaria).REDACCIÓN VEHÍCULOSEn otras noticias- ¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?- ¿Qué dicen las valoraciones en 'apps' como Rappi sobre un restaurante?

",El tiempo
17,"
¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?",2021-04-18,"

Los hogares en pobreza extrema y pobreza recibirán una ayuda de entre 80.000 y 366.101 pesos, los primeros, y de entre 80.000 y 252.142 pesos los segundos, según el número de integrantes que tenga cada familia. Es lo que plantea el Gobierno en el proyecto de reforma fiscal.(Le puede interesar: Así es la reforma tributaria que debatirá el Congreso)Y es que como se recuerda, el proyecto de Ley de Solidaridad Sostenible busca, entre otros, recursos para atender las secuelas que dejó la pandemia del coronavirus en el país, para lo cual plantea un verdadero revolcón, fortalecimiento y focalización de todas las ayudas sociales que brinda el Estado, no solo a través del Departamento de Prosperidad Social, sino del Ingreso Solidario y los subsidios de energía y gas, entre otros.(Lea además: Dividendos de más de $ 29 millones anuales, tendrán que tributar)Una de las primeras novedades que trae la iniciativa tributaria es que el programa Ingreso Solidario pasará a ser una renta básica permanente para contribuir a la reducción de la pobreza, y por ello deja en cabeza del Departamento Administrativo para la Prosperidad Social (DPS) su ejecución, vigilancia y seguimiento.En el proyecto también se define quiénes serán los beneficiarios de esta ayuda, pues si bien serán los hogares en pobreza extrema y pobreza, estos deberán cumplir con algunos requisitos.La iniciativa tributaria indica que, además de esas condiciones, se incluyen los hogares ""que a su vez sean beneficiarios de programas de transferencias monetarias condicionadas y no condicionadas que administra el DPS, como Programa Familias en Acción, Programa Jóvenes en Acción, Programa de Protección Social al Adulto Mayor -Colombia Mayor-, y/o los subsidios para los servicios de energía eléctrica y gas combustible distribuidos por red física, el Programa Ingreso Solidario será complementario""Y agrega el proyecto que también podrán acceder a este programa los hogares que cumplan los requisitos del inciso anterior y no reciban recursos por concepto del subsidio o de las transferencias monetarias mencionadas previamente"".(Además: ¿Peajes dentro de ciudades? Esto propone la reforma tributaria)Así serán las ayudasSi un hogar en extrema pobreza y pobreza está conformado por una sola persona, estos recibirían 80.000 pesos; para otro con dos miembros la ayuda será de 122.034 y 84.047 pesos; a aquellos con tres integrantes se les giraría 183.050 y 126.071 pesos, respectivamente.Cuando un hogar en pobreza extrema y pobreza esté conformado por cuatro individuos la ayuda que recibirá será de 244.067 y 168.095 pesos; los integrados por cinco personas 305.084 y 210.118 pesos, mientras que aquellos con seis miembros obtendrían 366.101 y 252.142 pesos, respectivamente, señala el parágrafo 3 del artículo 18 del proyecto.La iniciativa establece que con el fin de evaluar el acceso y permanencia de los beneficiarios del Programa Ingreso Solidario, se empleará la información socioeconómica de los hogares que se encuentren en las bases de datos como el Sisbén IV, el Registro Social de Hogares, las bases del Instituto Colombiano de Bienestar Familiar -ICBF, la Planilla Integrada de Liquidación de Aportes -PILA, las bases de la Unidad Administrativa Especial Dirección de Impuestos y Aduanas Nacionales -DIAN, las bases de datos transaccionales de entidades públicas y privadas, entre otras.Más noticias de su interés- Salarios de más de $ 10 millones, a pagar impuesto solidario- Entérese quiénes tendrán que pagar el impuesto a la riqueza

",El tiempo
18,"
Reforma: ¿qué va a pasar con los subsidios de energía y gas?",2021-04-18,"

La reforma fiscal que el Gobierno presentó al Congreso este jueves contempla un gran cambio en las ayudas que se están entregando a la población vulnerable como parte de varios programas como lo son el Ingreso Solidario, los que componen el Departamento de Prosperidad Social y los subsidios para los servicios de energía y gas.  El proyecto propone que el Ingreso Solidario pase a ser una renta básica permanente para contribuir a la reducción de la pobreza, y por ello deja en cabeza del Departamento Administrativo para la Prosperidad Social (DPS) su ejecución, vigilancia y seguimiento.Lea también: Conozca cómo quedará el subsidio de ingreso solidarioEntonces este Ingreso Solidario pasaría a ser complementario para los hogares pobres y en pobreza extrema que ya sean beneficiarios de los programas Familias en Acción, Jóvenes en Acción, Protección al Adulto Mayor y/o de los subsidios de energía y gas.En concreto, la reforma fiscal propone girar un monto mensual que suma las transferencias de Prosperidad Social, los subsidios de energía y gas y el Ingreso Solidario. Este monto varía según el número de personas del hogar.¿Cómo se calcula cuánto dinero recibirá cada hogar?Si se trata de un hogar unipersonal, el giro será de 80 mil pesos mensuales.Si el hogar tiene tres miembros y está en condición de pobreza, el giro será de 126.071 pesos. Si está en condición de pobreza extrema, el giro será de 183.050.Si en el hogar habitan 6 personas, el valor mensual que recibirán es de 252.142 pesos (en condición de pobreza). Si están en condición de pobreza extrema, el valor del giro aumenta hasta 366.101 pesos.ECONOMÍA Y NEGOCIOSMás recomendadosSindicatos reafirman paro nacional por reforma fiscal y socialReforma tributaria: este es el balance de beneficios y de impactosEl freno al gasto público que plantea la reforma para buscar recursos

",El tiempo
19,"
Sindicatos reafirman paro nacional por reforma fiscal y social",2021-04-18,"

Luego de que el Ministerio de Hacienda presentó en el Congreso el proyecto de Ley de Solidaridad Sostenible, que contempla ampliar y volver permanente los subsidios de Ingreso Solidario creados para enfrentar la pandemia y ajustes importantes a los impuestos del país para financiar las ayudas, los sindicatos y las centrales obreras del país ratificaron el llamado a paro nacional para el próximo 28 de abril.(Lea además: Reforma tributaria: Minhacienda explica detalles del proyecto)El proyecto contempla también la devolución del IVA a familias pobres y vulnerables, ampliación de productos sobre los que se paga ese impuesto que no sean alimentos básicos, impuesto a quienes tengan riqueza superior a 5.000 millones de pesos, ampliación de los contribuyentes de impuesto de renta, y un impuesto solidario por seis meses para personas que ganan 10 millones de pesos al mes o más.""¡#EsElMomentoDeParar! Por vida, paz, democracia y contra el nuevo paquetazo de Duque"", dicen los mensajes en redes sociales.El paro nacional cuenta con el apoyo de las centrales sindicales CUT, CGT y CTC, las confederaciones de pensionados CPC, CDP y Fecode.(Le puede interesar: Así es la reforma tributaria que debatirá el Congreso)[Destacado]Afiche oficial de la convocatoria del Comité Nacional de Paro el próximo #28A al #ParoNacional ¡#EsElMomentoDeParar! Por vida, paz, democracia y contra el nuevo paquetazo de Duque. Paro Nacional, 28 de abril de 2021. pic.twitter.com/jDQvIuHUAz— Central Unitaria de Trabajadores de Colombia (@cutcolombia) April 5, 2021 Incluso, en redes sociales han invitado a una rueda de prensa virtual, según dicen, para exponer las razones por las que ""las centrales sindicales piden el hundimiento de la reforma tributaria"".(Además: Estratos 4, 5 y 6 pagarían IVA de 19 % en servicios públicos)Por su parte, la Federación Colombiana de Trabajadores de la Educación señaló: ""Es el momento de parar, porque la reforma tributaria traerá más hambre y más pobreza"".(Lea también: Salarios de más de $ 10 millones, a pagar impuesto solidario)""Nos oponemos contundentemente contra la reforma tributaria radicada hoy por del Gobierno Nacional, al pago de más impuestos por parte de las personas naturales y clase media trabajadora"", dijo la Confederación General del Trabajo en Twitter.Declaración política Comité Ejecutivo Nacional.Nos oponemos contundentemente contra la #ReformaTributaria radicada hoy por del Gobierno Nacional, al pago de más impuestos por parte de las personas naturales y clase media trabajadora.Vamos al #ParoNacional el 28 de abril. pic.twitter.com/AAhlBXM681— CGT COLOMBIA (@CGTCol) April 15, 2021 ELTIEMPO.COMOtras notas relacionadas- Así quedará el ingreso solidario para ayudar a los más necesitados- Dividendos de más de $ 29 millones anuales tendrán que tributar​- Entérese quiénes tendrán que pagar el impuesto a la riqueza

",El tiempo
20,"
Cómo descargar certificados de cesantías en Fondo Nacional del Ahorro",2021-04-18,"

La plataforma 'Fondo en Línea', del Fondo Nacional del Ahorro, les permite a afiliados generar sus certificados  de cesantías, entre otros documentos. Siga este paso a paso para descargar el suyo:

Ingrese a la página web del Fondo Nacional del Ahorro
En la parte superior de la página seleccione la opción 'Fondo en Línea'. Esta herramienta solo está disponible para los afiliados.
Inicie sesión en la plataforma con su usuario, contraseña y seleccionando la opción 'No soy un robot'.
Genere el certificado.Recuerde que en la misma plataforma se pueden generar distintos tipos de certificados.Le puede interesar:¿Cómo descargar el certificado de cesantías en Protección?¿Cómo descargar mi certificado de cesantías en Porvenir?¿Cómo descargar mi certificado de cesantías en Colfondos?ECONOMÍA Y NEGOCIOS

",El tiempo
