,titulo,fecha,texto,periodico
10,"
Rappi definirá plan para vacunar a sus domiciliarios",2021-04-24,"

Tras el anuncio del Gobierno nacional acerca de la autorización de entrada del sector privado en el Plan Nacional de Vacunación contra el Covid-19 para permitir la importación, adquisición y aplicación de vacunas por parte de privados, la empresa señaló que recibe con optimismo la noticia y reiteró su compromiso para participar a través de este nuevo mecanismo.(Lea también: Prepárese, hoy inicia la devolución de IVA a 2 millones de colombianos)“En Rappi iniciamos conversaciones con funcionarios del Gobierno Nacional y actores privados del sector salud con el fin de lograr al menos 10.000 vacunas para los repartidores que prestan su servicio a través de nuestra aplicación de acuerdo con las normas y criterios establecidas por el gobierno en el Plan Nacional de Vacunación”, explicó la firma.(Le puede interesar, además: Lupa de Superfinanciera a la gestión de los defensores del cliente)La empresa señaló además que una vez aclaradas las dudas sobre el proceso anunciado dará a conocer su parte del plan para ejecutarlo a la mayor brevedad.PORTAFOLIOContinúe leyendo:- Estos son los requisitos para ingresar al programa Familias en Acción- Ojalá que covid cambie lógica de políticos para discutir reforma: Ocde

",El tiempo
11,"
Cargos  de la SIC por fallas en venta de boletas en tuboleta.com",2021-04-24,"

Cobro de boletería cuya compra no se concretó en su sistema, duplicidad de cobros originados en compras motivadas por mensajes de rechazo enviados a los consumidores e impedir el ingreso de las personas a un evento cuya boletería fue adquirida en tuboleta.com, son las razones por las que la Superintendencia de Industria y Comercio (SIC) le abrió una investigación a Ticket Fast S.A.S. con el fin de verificar estas fallas.(Lea también: Estos son los requisitos para ingresar al programa Familias en Acción)""Se evidenciaron presuntas vulneraciones en la comercialización de boletasde nueve espectáculos públicos a través de la página tuboleta.com, entre loscuales se encuentran: 'Disney On Ice', 'André Rieu', 'Norah Jones' y el'Superconcierto de J-Balvin en el Carnaval de Barranquilla', entre otros"", acaba de informar el ente de vigilancia y control.Le puede interesar, además: La fundación de Johana Bahamón está ofreciendo vacantes de empleo)La SIC informó que también pudo establecer de manera preliminar que, al parecer, a través de la página web www.tuboleta.com ""no se informó a los consumidores de forma clara, oportuna, suficiente, comprensible, precisa e idónea el procedimiento para hacer efectivos los descuentos o promociones para determinados eventos, como  'Disney On Ice' llevado a cabo en 2019"".A lo anterior se suma el hecho de que Ticket Fast no estaría informando a los consumidores de otros servicios que presta a través de la plataforma de compra de boletas, lo cual es una falla grave, pues podría generar confusión entre las personas.Y es que a la Superindustria han llegado denuncias de personas relacionadas al servicio 'Asegura Tu boleta' ofrecido durante el proceso de compra de boletería de espectáculos públicos que se realiza a través de la página web www.tuboleta.com, pues al parecer, ""la casilla asociada a dicho servicio, que se encuentra preseleccionada por el sistema de la sociedad para su adquisición por parte de los consumidores, podría no ser fácilmente identificable y comprensible por estos, debido a que se trata de un servicio opcional e independiente de la venta de boletería"", señala la SIC.En ese sentido, la entidad indicó que revisará la presunta omisión de Ticket Fast S.A.S., respecto del deber de informar a esta Entidad la cancelación o modificación de eventos cuya boletería se comercializó a través de su página web.De comprobarse esas presuntas fallas por parte de la empresa investigada, esta tendrá que pagar una multa de hasta 2.000 salarios mínimos legales vigentes, lo que equivale a cerca de 2.000 millones de pesos. La SIC precisó que contra este acto administrativo no procede ningún recurso.Continúe leyendo:- El paso a paso de la investigación de la Superindustria a WhatsApp- Las grandes empresas con los dividendos más generosos y más rentables

",El tiempo
12,"
Estos son los dividendos que reciben los accionistas",2021-04-24,"

Las empresas que cotizan en bolsa se disponen a repartir entre sus accionistas parte de las utilidades conseguidas en 2020, pese a la difícil coyuntura.(Lea también: ¿Es independiente? Conozca cómo reponer aportes a pensión del 2020)Y mientras algunas lo harán en una sola cuota, como Ecopetrol, Corficolombiana, Davivienda, Cementos Argos y Grupo Argos, otras lo harán en dos, cuatro y hasta 12 meses, según lo aprobado por sus asambleas en reciente oportunidad y teniendo en cuenta el dividendo.El dividendo más alto este año corre por cuenta del Banco de Bogotá, que reconocerá a sus accionistas 3.336 pesos por cada acción en su poder. Lo hará en 12 cuotas a razón de 278 pesos mes.(Le puede interesar, además: Dividendos de más de $ 29 millones anuales tendrán que tributar)Le sigue Corficolombiana con un dividendo de 2.042 pesos, que dará este 18 de mayo. Los accionistas del Grupo Bolívar recibirán 1.404 pesos, más un dividendo extraordinario de 125 pesos, entre abril del 2021 y marzo del 2022.ISA y la BVC distribuirán entre sus socios 1.303 y 1.158 pesos, respectivamente, pagaderos en dos cuotas, 22 de julio y 14 de diciembre del 2021, en el caso de la primera, y 30 de abril y 30 de agosto, en la segunda compañía.Según informe de Casa de Bolsa, Grupo Argos, Cementos Argos y Corficolombiana han permitido a sus inversionistas redimir el pago del dividendo ya sea en efectivo o en acciones.Pero advierte la firma que para el caso del Grupo Argos y Cementos Argos (al 8 de abril del 2021), resulta más atractivo optar por un pago de dividendos en efectivo. Y dicen que en el caso del Grupo Argos “sería atractivo optar por el pago en acciones solo si el precio está por encima de los 12.215 pesos, y de 5.330 en el caso de la cementera”.Continúe leyendo:- ¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?- Reforma prevé que la mitad de la población subirá su poder de compra

",El tiempo
13,"
S&P mantiene nota de Colombia: primer efecto de la reforma",2021-04-24,"

En medio de la tensión que reina en el país por el trámite de la reforma tributaria, la calificadora de riesgo Standard & Poor's (S&P) le mantuvo la nota soberana a Colombia, en BBB-, pero no modificó su perspectiva negativa. La firma, no obstante, subió su pronóstico de crecimiento del país.(Lea también: Así ha cambiado la imagen de estas reconocidas marcas colombianas) ""Podríamos bajar nuestras calificaciones de Colombia durante los próximos 12 meses si el reciente debilitamiento de las finanzas públicas no se contiene y revierte, lo que da como resultado que la carga de la deuda del gobierno supere nuestras expectativas actuales"", advirtió la calificadora internacional.(Le puede interesar, además: Estos son los requisitos para ingresar al programa Familias en Acción)En ese sentido, aunque S&P Global aplaude la solidez de las instituciones en Colombia, cualquier decisión dependerá de lo que defina el Legislativo.""Esperamos un pragmatismo continuo en las políticas económicas tanto del Congreso como del Gobierno para manejar las consecuencias económicas de la pandemia, incluidas las medidas para mantener las perspectivas de crecimiento económico a largo plazo y abordar el reciente debilitamiento de las finanzas públicas"", indiocó.""La decisión debería haberse tomado después de que se conoció el proyecto de ley de reforma tributaria presentado al Congreso y poco después la agencia había aumentado las perspectivas de crecimiento de la economía local de 5,1 a 6 por ciento y señaló que la segunda ola de Covid-19 tuvo un impacto menor que esperado y al comienzo de las vacaciones. Pese a ello, la agencia advirtió que podría bajar la calificación durante los próximos 12 meses si no se contiene y revierte el reciente debilitamiento de las finanzas públicas"", indicaron los analistas de Bancolombia.Continúe leyendo:- Así puede aplicar a una de las 234 vacantes que ofrece Grupo Argos- Hasta carro se podrá comprar y alquilar en el Éxito ahora

",El tiempo
14,"
¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?",2021-04-24,"

Los hogares en pobreza extrema y pobreza recibirán una ayuda de entre 80.000 y 366.101 pesos, los primeros, y de entre 80.000 y 252.142 pesos los segundos, según el número de integrantes que tenga cada familia. Es lo que plantea el Gobierno en el proyecto de reforma fiscal.(Le puede interesar: Consulte si es beneficiario de algún subsidio a través de Bancolombia)Y es que como se recuerda, el proyecto de Ley de Solidaridad Sostenible busca, entre otros, recursos para atender las secuelas que dejó la pandemia del coronavirus en el país, para lo cual plantea un verdadero revolcón, fortalecimiento y focalización de todas las ayudas sociales que brinda el Estado, no solo a través del Departamento de Prosperidad Social, sino del Ingreso Solidario y los subsidios de energía y gas, entre otros.(Lea además: Dividendos de más de $ 29 millones anuales, tendrán que tributar)Una de las primeras novedades que trae la iniciativa tributaria es que el programa Ingreso Solidario pasará a ser una renta básica permanente para contribuir a la reducción de la pobreza, y por ello deja en cabeza del Departamento Administrativo para la Prosperidad Social (DPS) su ejecución, vigilancia y seguimiento.En el proyecto también se define quiénes serán los beneficiarios de esta ayuda, pues si bien serán los hogares en pobreza extrema y pobreza, estos deberán cumplir con algunos requisitos.La iniciativa tributaria indica que, además de esas condiciones, se incluyen los hogares ""que a su vez sean beneficiarios de programas de transferencias monetarias condicionadas y no condicionadas que administra el DPS, como Programa Familias en Acción, Programa Jóvenes en Acción, Programa de Protección Social al Adulto Mayor -Colombia Mayor-, y/o los subsidios para los servicios de energía eléctrica y gas combustible distribuidos por red física, el Programa Ingreso Solidario será complementario""Y agrega el proyecto que también podrán acceder a este programa los hogares que cumplan los requisitos del inciso anterior y no reciban recursos por concepto del subsidio o de las transferencias monetarias mencionadas previamente"".(Además: ¿Peajes dentro de ciudades? Esto propone la reforma tributaria)Así serán las ayudasSi un hogar en extrema pobreza y pobreza está conformado por una sola persona, estos recibirían 80.000 pesos; para otro con dos miembros la ayuda será de 122.034 y 84.047 pesos; a aquellos con tres integrantes se les giraría 183.050 y 126.071 pesos, respectivamente.Cuando un hogar en pobreza extrema y pobreza esté conformado por cuatro individuos la ayuda que recibirá será de 244.067 y 168.095 pesos; los integrados por cinco personas 305.084 y 210.118 pesos, mientras que aquellos con seis miembros obtendrían 366.101 y 252.142 pesos, respectivamente, señala el parágrafo 3 del artículo 18 del proyecto.La iniciativa establece que con el fin de evaluar el acceso y permanencia de los beneficiarios del Programa Ingreso Solidario, se empleará la información socioeconómica de los hogares que se encuentren en las bases de datos como el Sisbén IV, el Registro Social de Hogares, las bases del Instituto Colombiano de Bienestar Familiar -ICBF, la Planilla Integrada de Liquidación de Aportes -PILA, las bases de la Unidad Administrativa Especial Dirección de Impuestos y Aduanas Nacionales -DIAN, las bases de datos transaccionales de entidades públicas y privadas, entre otras.Más noticias de su interés- Salarios de más de $ 10 millones, a pagar impuesto solidario- Entérese quiénes tendrán que pagar el impuesto a la riqueza

",El tiempo
15,"
Listos los primeros ponentes de la reforma tributaria",2021-04-24,"

En medio del fuerte e intenso debate político que se suscitó en varios partidos por la presentación del proyecto de ley de Solidaridad Sostenible y en medio de la defensa que hizo este miércoles en un documento que envió al Legislativo, ya se conocen los nombres de los primeros ponentes que tendrá el proyecto de ley.Le puede interesar:   Estos son los requisitos para ingresar al programa Familias en AcciónSe trata de la asignación realizada en la Comisión Tercera del Senado, cuya mesa directiva definió como coordinadores a los senadores Rodrigo Villalba Mosquera (Liberal), Ríchard Aguilar Villa (Cambio Radical), Fernando Nicolás Araújo Rumié (Centro Democrático), David Barguil (Conservador) y Germán Darío Hoyos (Partido de la U).Como ponentes fueron designados los parlamentarios Efraín Cepeda, del partido Conservador; Gustavo Bolívar (Decentes), Édgar Palacio e Iván Marulanda Gómez, este último de la Alianza Verde.No obstante, fuentes enteradas le dijeron a EL TIEMPO que tanto en la Cuarta del Senado como en las comisiones Tercera y Cuarta de la Cámara de Representantes la designación se ha retrasado en medio de reuniones en las que las mesas directivas no han definido la conformación de quienes estarán a cargo del proyecto.También le recomendamos:  ¿Qué hogares recibirían $ 366.000 de Ingreso Solidario con la reforma?Lo anterior porque la Comisión Cuarta de Senado está presidida por Cambio Radical, en cabeza del representante Carlos Abraham Jiménez, al igual que la Comisión Tercera de la Cámara, que preside Néstor Leonardo Rico.Según los consultados, el representante Óscar Darío Pérez, uno de los mayores conocedores del tema de impuestos y quien ha liderado en el pasado las ponencias de reformas tributarias anteriores, ha manifestado que quiere conformar un equipo que realice un trabajo informado, que pondere las realidades fiscales y sociales del país.Encuentre también en Economía:Cuál es la mejor manera de organizar las finanzas en pareja La fundación de Johana Bahamón está ofreciendo vacantes de empleoTributaria: impuesto de renta se duplicaría para los de ingresos altos

",El tiempo
16,"
Acuerdo sobre el alza de peajes en vía 4G de Nariño",2021-04-24,"

La Agencia Nacional de Infraestructura (ANI) logró un acuerdo con los transportadores del departamento de Nariño respecto al ajuste tarifario para distribuir en el tiempo los incrementos de varias categorías, sin afectar la viabilidad del proyecto Rumichaca-Pasto.Le puede interesar:  Tributaria: impuesto de renta se duplicaría para los de ingresos altosAvanzar con un diálogo permanente con las comunidades es clave para que estos propósitos se hagan realidad. Por esto, entendimos las necesidades de los nariñenses y trabajamos de manera articulada en soluciones que beneficiarán a todos los actores”, aseguró la ministra de Transporte, Ángela María Orozco.Durante la última sesión, realizada en la ciudad de Pasto, se definieron incrementos progresivos del ajuste tarifario. Así, el reajuste se distribuirá en el tiempo en varias categorías, entendiendo la situación que atraviesa la economía regional debido a la pandemia del covid-19.También le recomendamos:  Estos son los requisitos para ingresar al programa Familias en AcciónEl presidente de la ANI, Manuel Felipe Gutiérrez, sostuvo que el ajuste tarifario es producto del desarrollo de las obras que han transformado y modernizado la infraestructura vial de Nariño y que han mejorado la movilidad y los tiempos de desplazamiento, pasando de 1 hora y 50 minutos a 1 hora entre Pasto y Rumichaca, situación que permite reducir costos de operación.“Sin embargo, era necesario entender el contexto actual, sin desconocer el compromiso contractual adquirido en el año 2015, cuando se firmó el contrato de concesión”, indicó el funcionario.Encuentre también en Economía:Cuál es la mejor manera de organizar las finanzas en pareja¿Qué hogares recibirían $366 mil de ingreso solidario con la reforma?Listos los primeros ponentes de la reforma tributaria

",El tiempo
17,"
En Cuba, el pago de impuestos es el doble que en Colombia",2021-04-24,"

Los ingresos tributarios en América Latina llegaron al 22,9 por ciento del producto interno bruto (PIB) en 2019, cifra que implicó un incremento del 0,3 por ciento frente al 2018, y se mantuvieron en la senda del crecimiento leve hasta que llegó la pandemia en marzo de 2020, según datos de la Organización para la Cooperación y el Desarrollo Económicos (Ocde).Le puede interesar:  Gremios presentarán alternativas para la reforma tributariaDe acuerdo con la entidad, el año antepasado, antes de que la pandemia frenara la mayoría de las economías del mundo, 14 de los 26 países latinoamericanos analizados mostraron un aumento en sus ingresos tributarios y 12 naciones tuvieron una disminución, mientras que todos, menos Cuba, registraron cifras por debajo del promedio de la Ocde (33,8 por ciento).En la isla, el porcentaje se ubicó al cierre del año pasado en el 42 por ciento, de acuerdo con los datos recopilados. No obstante, según la presentación, en los últimos 20 años la brecha entre los promedios de América Latina y el Caribe y la Ocde se redujo del 15,4 por ciento en 1990 al 10,9 por ciento en 2019.También le recomendamos:  ¿Cómo saber si es beneficiario de la devolución del IVA?Los mayores incrementos en los ingresos tributarios como porcentaje del PIB entre 2018 y 2019 se produjeron en Nicaragua, con un aumento de 2,7 puntos porcentuales (p. p.); Belice (2,2 p. p.) y Bahamas (2,1 p. p.). Y al analizar las diferentes subregiones, los ingresos tributarios en el Caribe aumentaron en 0,8 p. p. entre 2018 y 2019, para ubicarse en 24,9 por ciento del PIB, mientras que en América del Sur se redujeron en 0,1 p. p. (para situarse en 22,9 por ciento) y en Centroamérica y México aumentaron en 0,2 p. p. (a 21,3 por ciento). En el caso de Colombia, el nivel mostrado del recaudo tributario como porcentaje del PIB fue del 19,7 por ciento, levemente superior que en 2018, lo que indica que en Cuba los ciudadanos pagan el doble de impuestos con respecto a nuestro país, tomando el recaudo tributario del país como porcentaje del PIB.Dentro de la región, en el Caribe el recaudo tributario subió 0,8 por ciento, hasta el 24,9 por ciento del PIB, mientras que en América del Sur los ingresos provenientes de impuestos bajaron 0,1 por ciento, hasta el 22,9 por ciento, y en Centroamérica y México aumentaron 0,2 por ciento, hasta el 21,3 por ciento. Asimismo, el documento de la Ocde reconfirma que hubo una fuerte caída durante la primera mitad de 2020 en un contexto de colapso de la demanda interna, pero aparecieron signos de recuperación en la segunda mitad del año. En este sentido, el documento, que también fue elaborado por la Comisión Económica para América Latina y el Caribe (Cepal), señala que los ingresos tributarios totales en 18 países de la región disminuyeron 11,2 por ciento en promedio en 2020 respecto al año anterior. “Los países ampliaron los programas de protección social, brindaron apoyo directo a las empresas, aplazaron el pago de impuestos y establecieron programas para facilitar el cumplimiento de las obligaciones impositivas”, indicó la Ocde.Las últimas estimaciones indican que los ingresos tributarios totales en 18 países de la región disminuyeron un 11,2 por ciento en promedio en 2020 en comparación con 2019, mientras que la deuda pública externa aumentó durante el mismo período y necesitará una gestión coordinada en el futuro.En el documento, la Ocde insiste en que hay margen para aumentar los ingresos provenientes de los impuestos sobre la renta de las personas físicas y los impuestos relacionados con el medioambiente, pero también las cotizaciones a la seguridad social en la mayoría de los países. Estos dos rubros generaron el 9,2 por ciento y el 17,1 por ciento de los ingresos tributarios totales en 2019, respectivamente, en comparación con el 23,5 y el 25,7 por ciento en la Ocde.Encuentre también en Economía:Embargo a contratista prende alarmas por la suerte de HidroituangoMultinacional Essity compra otro 44 % de Familia y alcanza el 94 %La fundación de Johana Bahamón está ofreciendo vacantes de empleo

",El tiempo
18,"
Gremios presentarán alternativas para la reforma tributaria",2021-04-24,"

La radicación del proyecto de ley de solidaridad sostenible por parte del Gobierno, que propone una redistribución del ingreso subiendo las ayudas sociales y tapar parte del hueco fiscal mediante aumento de impuestos de quienes más ingresos tienen y aportes de quienes hoy no tributan, recibirá propuestas alternas del sector empresarial, de cara a ajustar la iniciativa.Le puede interesar:  Embargo a contratista prende alarmas por la suerte de HidroituangoAsí lo señaló este jueves el Consejo Gremial Nacional (CGN), luego de reconocer como necesaria una reforma que contribuya a mitigar los efectos económicos generados por la pandemia y que, a través de programas sociales, asegure la sostenibilidad fiscal y la calificación de riesgo del país.Según los empresarios, su compromiso con la reactivación económica es genuino, por lo cual el CGN y los gremios que lo conforman le presentarán alternativas al Congreso de la República y al Gobierno en los aspectos sobre los cuales se tienen observaciones, así como en los alcances del proyecto de ley, para que de esta manera se impulse una reforma sostenible que contribuya a la recuperación social y económica del país y a evitar la informalidad laboral y empresarial.También le recomendamos:  Prepárese, hoy se inicia la devolución de IVA a 2 millones de colombianosY agregaron que para lograr un tránsito eficaz del proyecto en su discusión en el Congreso de la República es fundamental lograr un equilibrio entre el monto de recursos que realmente pueda conseguir esta reforma, explorar fuentes alternativas de recursos que le permitan al país superar la difícil coyuntura generada por la pandemia, y entre las opciones están combatir la evasión, ajustar el gasto y desarrollar la venta de activos no estratégicos, entre otras.Pero, además, el CGN considera vital atender la realidad de la ya afectada capacidad económica de contribución de los hogares y de las empresas colombianas.Encuentre también en Economía:Así puede aplicar a una de las 234 vacantes que ofrece Grupo ArgosEstos son los requisitos para ingresar al programa Familias en AcciónLupa de Superfinanciera a la gestión de los defensores del cliente

",El tiempo
19,"
Dólar tuvo una jornada sin grandes alteraciones en su cotización",2021-04-24,"

Pese a que la cotización del dólar en el mercado interbancario alcanzó a acercarse este miércoles a los 3.700 pesos, la jornada terminó sin grandes sobre saltos  y solo con un peso de diferencia menos frente a la tasa representativa del mercado que rige hoy de 3.666,17 pesos.(Le puede interesar, además: Gobierno aplaza para el jueves radicación del proyecto de reforma)Según el sistema electrónico de negociación de la Bolsa de Valores de Colombia (BVC), la tasa promedio a la que se negoció hoy la divisa estadounidense se situó sobre los 3.665 pesos, solo un peso por debajo de la TRM que rige para este miércoles.No obstante, por un solo dólar se alcanzó a pagar este miércoles hasta un máximo de 3.681,8 pesos, valor alcanzado hacia las 10:30 de la mañana. No obstante, en esta misma sesión se escucharon operaciones a una tasa mínima de 3.652,3 pesos.

",El tiempo
20,"
Lanzan nueva tarjeta débito prepago 'para pensionados y endeudados'",2021-04-24,"

La Fintech ExcelCredit se ha enfocado en ofrecer préstamos por libranza a ""pensionados, docentes, empleados públicos y policías"". Ahora añaden a su catálogo de productos una nueva tarjeta débito prepago con un monto de hasta 5 millones de pesos.Esta 'tarjeta educador' está ""diseñada para llevar el crédito en el bolsillo"", según explica ExcelCredit en su página web.Entre las especificaciones están: monto hasta por 5 millones de pesos, plazo hasta 60 meses y una antigüedad mínima requerida de 3 años para docentes provisionales.La entidad dice que esta tarjeta tiene los siguientes beneficios:- No tiene 4 X 1,000 para retiros en cajeros automáticos o compras por datáfono.- No requiere una cuenta de ahorro.- Compras por internet en comercios nacionales.- Permite hacer compras sin contacto.Para solicitar este producto debe acceder al portal web de ExcelCredit y seleccionar la opción 'Productos'. Allí debe seleccionar la opción 'Tarjeta débito prepago', dar sus datos personales y de contacto. También puede acudir directamente a las oficinas o ponerse en contacto con la entidad por vía telefónica.ECONOMÍARecomendados de Economía:Durante marzo se registró el mayor crecimiento del consumo en 14 meses¿Cambiarse o no cambiarse de operador? Vea qué tener en cuentaReforma Tributaria: Novedades sobre renta, IVA e Ingreso Solidario

",El tiempo
21,"
La transformación digital del Banco Popular vale medio billón de pesos",2021-04-24,"

Con una estrategia montada sobre cuatro grandes pilares, dos basados en tecnología, uno más en las personas y otro en precios, comenzó, a mediados de 2014, la transformación de una de las entidades con más trayectoria del sistema financiero colombiano, el Banco Popular, cuyas puertas se abrieron al público, por primera vez, el 30 de junio de 1950, hace poco más de siete décadas.(Le puede interesar:  Andi plantea opción de tributaria, sin tocar IVA ni renta de personas)Llevar el banco al bolsillo del cliente es uno de los propósitos de sus directivas, así como lograr que la entidad sea “elegida, querida y recomendada” por sus clientes, la mayoría pensionados, personal del Magisterio, de las Fuerzas Armadas y de otras entidades públicas, herencia quizás de cuando la entidad estuvo bajo el control del Estado en la década de los años 80, antes de ser adquirida por Luis Carlos Sarmiento Angulo a finales de noviembre de 1996.El plan de transformación a un mundo digital contemplaba la ejecución de 218 proyectos en los primeros cinco años, pero al cierre del 2020 habían culminado 226, le dijo a EL TIEMPO Carlos Eduardo Upegui Cuartas, su presidente, quien detalló, además, cuáles han sido esos primeros logros de una estrategia que cuesta alrededor de medio billón de pesos.La percepción de algunas personas es que el Banco Popular no evoluciona al ritmo de otras entidades del sector…​El banco es una entidad muy orientada a atender segmentos que se asocian a las libranzas, producto con el que es líder del mercado. En ese sentido, somos especializados en atender pensionados y trabajadores formales del sector público, de las Fuerzas Armadas y el Magisterio, entre otros.Como parte de Grupo Aval estamos inmersos en una transformación digital muy importante, al igual que sus demás filiales, que se inició a mediados del 2014 con el diseño de una estrategia que apunta a consolidar el liderazgo del banco en esos segmentos atendiéndolos con una oferta de valor adicional e integral. Entendemos la importancia de la transformación porque hoy en día competimos con entidades distintas a los bancos, las telecos, el comercio, fintechs. Por eso queremos ser una empresa sostenible que crea soluciones y transforma de manera positiva la vida de las personas, pero, además, que busca ser elegida, querida y recomendada por sus clientes.(También le recomendamos:  Así se puede comprar vivienda sin cuota inicial en Colombia)



Facebook
Twitter
Enviar
Linkedin




Carlos Eduardo Upegui, presidente del Banco Popular, destaca que la entidad fue la que más participación ganó en 2020 en crédito de consumo.

Foto:
Banco Popular

¿Cuál es esa nueva oferta de valor que le está dando un vuelco a la entidad?Tiene cuatro grandes pilares, dentro de los cuales hay dos que tienen que ver con tecnología, uno con las personas y otro con estrategia de precio. Hemos querido ser un banco que transforma y aprovecha el mundo digital para crear experiencias para llevarle el banco al bolsillo de los clientes.Desde el punto de vista de interacción, nos interesa estar en el día a día del cliente, crear ofertas y propuestas que lo beneficie; queremos tener un precio de valor compartido; significa que mientras el cliente interacciona más con el banco, más valor de precio se le devuelve. Por último está la estrategia de servicio con actitud positiva, es la parte humana, la mezcla de interacciones y la actitud que debe tener nuestra gente para prestar y atender a los clientes, sean personas naturales, jurídicas, así como con los proveedores.¿Cómo se llega a ese punto?Encontramos que había una serie de capacidades que el banco tenía que conseguir y para ello debía acometer una transformación tecnológica grande y un cambio cultural fuerte, por lo que se organizó de dos maneras: con una oficina de proyectos robusta y otra de cambio en la que hemos trabajado de la mano con el equipo humano, donde lo más importante ha sido la estrategia de salud ocupacional, buscando talento al interior de la entidad y fuera de ella hasta completar un equipo de lujo para apoyar este cambio. El banco quiere ser excelente de cara al cliente, realizando alianzas con terceros, pero también generando una organización que inspire confianza, que desarrolle el talento, que comparta el conocimiento, que tenga modelos de reconocimiento y de consecuencias muy claros, que estimule la creatividad y el emprendimiento, ejes de la innovación y la transformación, esa es la estrategia.¿En qué fase de esta estrategia se encuentran?Cuando empezamos la transformación, la dividimos en cuatro etapas. Una de habilitación de tecnologías, otra de potencia que incluyera esas tecnologías para fortalecer la oferta de productos y así crecer en participación y consolidar el liderazgo en los segmentos de interés. Estamos en la mitad de la tercera etapa de toda esta transformación, la de valor, y seguimos con la de innovación continuada. El interés es que nuestro posicionamiento llegue a los segmentos a los que estamos dirigidos y que estos perciban la transformación.¿Cuánto cuesta una transformación de esas dimensiones?Este proyecto, que se inició en el 2014, estaba tasado en 500.000 millones de pesos para ser ejecutados en 218 proyectos. La mitad son tecnología pura, 30 por ciento de talento humano y 20 por ciento proyectos relacionados con reingenierías de procesos. Todo ese paquete lo queríamos hacer en los primeros cinco años, pero llegamos al 2020 y habíamos abordado 230, cuatro se tuvieron que retirar, es decir, hicimos 226.La pandemia nos cambió un poco las cosas, tocó hacer varios proyectos de emergencia para el manejo de los alivios y los apoyos a los clientes.En el 2020 termina la primera etapa de transformación del banco y empieza una segunda que va hasta el 2025, en la que se debe completar la propuesta de valor y entrar a la innovación continuada, la cual viene acompañada de un cambio y transformación cultural importante que implica llevar toda la organización hacia el agilísimo, una forma de trabajar diferente, con equipos más empoderados, más autónomos, priorizando la generación de valor en todos los clientes.¿En términos de cifras, esos cambios ya se sienten?El banco ha multiplicado la productividad de su equipo humano en cerca de un 10 por ciento. Fue la entidad que más participación ganó el año pasado en consumo, según cifras de la Superfinanciera. Estamos desembolsando hasta un billón de pesos en créditos de consumo en algunos meses, cuando antes el promedio eran unos 220.000 millones. Pero, además, pasamos de abrir 5.000 cuentas de ahorro mensuales a 18.000; de 900 CDT dimos un alto a 2.500 y de 900 tarjetas de crédito colocadas al mes hoy rondamos las 8.000.Nuestra participación en bancaseguros era muy pequeña, 178 pólizas al año, y hoy colocamos alrededor de 26.000 mensuales en seguros voluntarios, no obligatorios, mientras que por la pandemia logramos bancarizar 60.000 pensionados, lo que nos permite tener hoy 500.000 personas recibiendo mesadas en sus cuentas bancarias.* El Banco Popular hace parte del grupo empresarial que controla a la sociedad Casa Editorial EL TIEMPO.Encuentre también en Economía:Un billete de 10.000, vertical y en honor a Gaitán, que nunca circulóEstos son los empleos que ofrecen las empresas para el teletrabajoEl panorama de la telefonía móvil ante la llegada de Wom

",El tiempo
22,"
Cómo descargar certificados de cesantías en Fondo Nacional del Ahorro",2021-04-24,"

La plataforma 'Fondo en Línea', del Fondo Nacional del Ahorro, les permite a afiliados generar sus certificados  de cesantías, entre otros documentos. Siga este paso a paso para descargar el suyo:

Ingrese a la página web del Fondo Nacional del Ahorro
En la parte superior de la página seleccione la opción 'Fondo en Línea'. Esta herramienta solo está disponible para los afiliados.
Inicie sesión en la plataforma con su usuario, contraseña y seleccionando la opción 'No soy un robot'.
Genere el certificado.Recuerde que en la misma plataforma se pueden generar distintos tipos de certificados.Le puede interesar:¿Cómo descargar el certificado de cesantías en Protección?¿Cómo descargar mi certificado de cesantías en Porvenir?¿Cómo descargar mi certificado de cesantías en Colfondos?ECONOMÍA Y NEGOCIOS

",El tiempo
